,0th model,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,y_test
483,823.9337,-672.0333,7442.3877,1527.2477,1545.592,1017.9083,876.061,593.31616,-267.9699,1533.1743,3534.1777,0.0
484,302.4129,356.44315,8299.73,5101.278,1080.1354,2607.8955,262.846,2174.2434,172.38455,1034.7461,4487.05,0.0
485,-750.5062,1550.3638,9427.464,6561.7217,756.6191,4319.8706,-104.11046,3029.9507,1440.7089,776.4905,5729.8003,0.0
486,410.90967,4627.5576,14753.038,8726.068,1056.8208,6736.064,86.861084,3521.4744,4924.7866,2175.959,8546.486,5200.0
487,7524.683,11265.394,32254.145,23653.094,4103.2637,12147.134,2036.4287,6613.7104,12114.96,6610.7407,15923.149,14100.0
488,21709.7,21172.635,63153.7,59286.297,12458.66,22786.807,7268.6157,15500.779,22559.64,14234.399,29877.533,17500.0
489,39473.75,31880.885,94490.3,103823.03,25695.715,37510.234,16015.253,29375.064,33396.35,23535.508,47745.344,8400.0
490,55362.805,40571.684,118841.85,140523.17,39727.598,52138.76,26392.516,43555.617,41664.25,32191.904,64103.695,9800.0
491,65770.82,45643.59,136245.81,164259.66,50464.94,63168.816,35634.543,53907.723,45953.074,38290.973,75484.55,26200.0
492,69852.586,46775.992,145371.12,175605.02,56287.344,69140.336,41789.535,59118.754,45939.766,40857.418,81293.95,48100.0
493,68032.62,44329.66,145251.92,176367.73,57323.75,69633.45,44117.402,59803.434,41623.312,39752.273,82263.27,63700.0
494,60485.824,39002.926,135704.3,167148.8,54046.402,64449.27,42562.484,56856.46,33334.105,35447.4,79035.09,46200.0
495,47071.11,31849.021,114398.44,145114.48,46664.41,53671.625,37249.73,50323.543,22433.75,28873.12,71540.4,38200.0
496,29086.906,24281.094,78817.28,106365.28,35639.39,38524.19,28489.785,39815.023,11780.514,21276.06,59305.848,26100.0
497,11203.358,17719.867,37016.56,57826.312,22979.809,22246.004,17458.957,26604.855,4375.3037,13983.895,42915.152,14000.0
498,-533.0268,13014.55,10303.536,21640.088,12317.449,9191.059,6790.386,14387.191,868.7146,8066.729,26034.045,7200.0
499,-4414.284,10172.414,3888.5417,7326.2764,6117.546,1978.6539,-591.4317,6163.591,-336.91168,4030.217,13973.097,700.0000000000001
500,-3914.6772,8638.664,3799.3264,3662.539,3495.7432,-161.31633,-3856.2336,1729.3867,-676.38544,1743.2142,8325.88,0.0
501,-2861.5151,7785.298,6016.233,5209.803,2269.4983,291.77197,-4388.0054,-461.74973,-637.1653,693.91907,6558.537,0.0
502,-3120.9524,7230.413,9980.688,10206.038,1286.3926,1289.2882,-3697.5598,-1302.1448,-245.87599,455.0005,6515.7495,0.0
503,-4718.6265,6932.1147,12857.685,14344.892,256.931,1647.1421,-2568.418,-1191.919,1046.8345,1083.7914,7628.2964,0.0
504,2672.138,1753.8854,2491.2686,157.1295,430.69925,-311.92957,-90.651886,-1441.6053,1245.2324,991.4439,224.89769,0.0
505,1063.1937,-820.2932,2118.532,-1372.3629,1081.13,-785.90466,1981.7795,-504.57642,1503.3245,64.6138,27.80395,0.0
506,-262.63202,-1133.3529,1229.893,-2429.0103,1654.375,-26.884283,2041.3037,-201.33664,1853.0894,384.4514,585.1487,0.0
507,-1966.0721,-978.22864,93.2778,-1700.2178,2021.5293,915.4791,920.56134,-267.88516,1700.2571,406.0376,1074.8406,0.0
508,-4023.8628,-971.9112,-1035.1986,107.94251,1783.6516,1370.7361,-771.29443,-913.5897,1283.3441,82.731285,1358.897,0.0
509,-4089.6072,-192.24309,-1553.2368,770.1141,620.18365,1468.8043,-1981.9824,-1588.7284,1120.7195,200.25488,1445.5686,0.0
510,3095.4055,3624.7583,281.02182,79.22727,393.96674,3321.3152,-1684.8448,-862.729,2249.5068,2102.7056,2025.8811,1500.0
511,22766.412,12352.984,7297.164,5622.573,5311.1597,9690.22,234.22614,2327.188,5766.3726,6953.175,4438.5537,8100.0
512,54542.434,25218.047,21009.113,27599.316,17218.54,20526.992,2874.6655,7514.734,11561.807,14711.144,9397.989,19000.0
513,90093.14,38799.387,38977.914,60515.11,32101.535,32375.535,5150.8926,13094.79,17945.514,23839.383,15837.453,22500.000000000004
514,118284.56,49493.707,56248.81,88092.74,44362.363,41667.477,6416.2266,17552.154,22930.78,32146.32,21731.959,22100.000000000004
515,133291.06,55396.773,69068.56,104062.47,51507.03,46755.35,6429.079,20135.488,25406.533,37871.76,25635.01,53000.0
516,136476.75,56190.516,76074.73,110425.0,53687.312,47349.78,5160.843,20723.787,25108.79,40129.62,27028.076,41900.0
517,131630.2,52289.32,77217.01,109741.56,51698.55,43643.97,2812.3472,19400.713,22207.549,38811.42,25883.648,33200.0
518,120633.15,44428.62,72496.6,102067.64,45901.67,36106.047,-33.680275,16244.155,17234.129,34387.254,22345.08,50299.99999999999
519,101939.586,33844.312,61253.97,84403.6,36295.39,25834.621,-2470.4895,11572.25,11279.179,27766.74,16828.076,43700.0
520,72342.914,22518.4,43022.617,54584.98,23842.814,14985.935,-3749.9287,6338.8433,5909.2373,20163.3,10411.84,35100.0
521,34186.707,12761.136,21022.4,21250.883,11768.942,6261.757,-3784.352,1904.4442,2362.3462,12870.041,4807.9795,20800.0
522,2014.4316,6090.4644,4225.948,1838.4658,3818.6592,1244.6445,-3067.262,-871.19293,708.05756,6936.8623,1331.3591,6100.0
523,-10644.253,2503.3516,-1587.2974,-2594.9878,506.70767,-563.1705,-2189.2146,-2076.8794,158.56378,2873.175,-58.726517,800.0
524,-10470.648,952.50024,-2206.8384,-3273.7415,-469.6671,-739.6616,-1551.081,-2266.0652,17.47269,572.3894,-268.87152,0.0
525,-9262.047,339.9304,-2875.5015,-2457.5884,-882.91754,-504.73044,-1351.7891,-1910.5583,-5.323365,-441.98563,-69.89849,0.0
526,-11193.519,112.00303,-3371.2144,-310.40506,-1299.8955,-162.2534,-1591.9556,-1294.6389,68.19901,-559.55273,152.15866,0.0
527,-18018.22,412.36166,-4033.3901,330.79108,-1855.6337,931.89685,-2031.3672,-583.0232,493.05707,308.78064,269.71448,0.0
528,1440.0988,1624.9089,1119.4924,2520.636,2340.1082,550.15497,-1093.5687,-915.3778,849.72766,298.15292,-509.42834,0.0
529,301.21838,-388.70813,1078.2438,1529.7341,2912.266,1043.4222,777.3124,-790.89325,389.68338,-21.853832,427.0322,0.0
530,266.41187,-373.22495,763.4624,969.3977,2817.4941,882.8434,888.15405,-895.8573,613.2377,519.9932,974.35504,0.0
531,-227.15495,-114.991455,199.22952,474.72174,2505.0596,765.9926,-459.97903,-1410.0026,483.24362,665.0604,1205.8745,0.0
532,-1976.5114,-234.4675,-467.41147,-35.77192,2074.5935,1038.5348,-2504.472,-2122.4412,171.57445,518.242,1130.9309,0.0
533,-3736.543,181.43362,-747.75464,-488.0843,1789.5286,2017.7014,-4119.2104,-2186.035,111.13911,785.11053,979.89655,0.0
534,-1132.9943,3455.4167,608.67914,256.85593,3084.2476,3966.7932,-4447.1846,-477.464,718.1005,2466.2627,1548.2599,2000.0
535,11399.811,11650.05,5506.093,5258.8276,8451.108,6929.9814,-3588.4226,3368.1848,2215.1372,6423.3193,4016.3054,8200.0
536,35169.965,24208.533,15064.338,17264.723,18919.732,10588.751,-2354.7822,8517.764,4481.6055,12730.313,8892.68,8100.0
537,64230.152,37770.855,27963.553,34270.055,31924.617,14303.157,-1469.7479,13560.421,7060.125,20375.766,15207.527,14400.0
538,89361.99,48621.938,40955.043,50382.33,43289.934,17330.1,-1258.4326,17357.385,9354.783,27690.549,21193.514,35800.0
539,104679.68,54710.77,51072.164,61436.51,50469.613,19063.586,-1836.5732,19383.951,10862.919,33120.902,25493.906,27800.0
540,109877.41,55616.414,56808.945,66657.984,53014.863,19176.355,-3225.1365,19580.982,11298.736,35716.656,27517.01,25000.0
541,107262.58,51684.344,57702.58,66565.016,51318.723,17664.027,-5194.8735,18070.848,10616.176,35200.273,27135.74,23000.0
542,98115.97,43610.02,53513.984,61135.746,45666.066,14839.194,-7097.797,15040.183,8996.468,31852.389,24407.875,9000.0
543,81216.9,32664.06,43933.902,49355.496,36256.727,11279.13,-8097.975,10893.029,6815.425,26384.729,19611.355,12300.0
544,54743.59,20988.232,29555.035,31076.314,24279.836,7688.134,-7773.6597,6431.0444,4551.3213,19808.182,13562.314,22200.000000000004
545,22444.117,11112.908,13954.345,11200.536,12832.628,4676.945,-6423.3633,2633.7656,2621.1047,13242.826,7734.2163,9800.0
546,-2822.9485,4642.416,3250.3005,-1101.2161,5232.1953,2566.242,-4723.941,102.99294,1231.4557,7656.131,3565.8618,2200.0
547,-11607.347,1432.1819,-253.28004,-3738.238,1811.9556,1349.3977,-3259.2812,-1182.39,363.18515,3611.186,1453.8091,100.0
548,-10298.236,208.51996,-650.4814,-3389.7102,425.26727,823.76935,-2373.6196,-1580.0322,-115.197044,1169.582,767.821,0.0
549,-8304.801,-272.70163,-1161.0015,-3499.8562,-529.332,766.1797,-2214.4253,-1435.7477,-324.12625,39.5392,722.6217,0.0
550,-9372.074,-595.9485,-2062.7288,-3987.3882,-1525.8035,1042.0132,-2739.1506,-972.8769,-314.6341,-92.00883,854.5036,0.0
551,-14844.333,-536.9623,-3674.567,-5344.4004,-2668.1448,1629.1394,-3681.738,-310.99634,-61.746525,759.1815,979.9281,0.0
552,1599.5627,1337.9061,3536.3386,2994.2312,1270.3779,970.61707,607.2561,-1262.1587,818.4584,593.7653,-332.2782,0.0
553,241.46715,-1114.8616,3041.1426,2023.5275,3462.281,419.96616,1736.5767,-1366.1631,-348.77646,382.48154,673.54877,0.0
554,332.85855,-1001.9904,1887.0117,856.6474,3567.3228,106.27718,1798.4065,-1141.0085,-356.3052,947.047,1026.2423,0.0
555,418.34402,-316.67838,1037.9276,369.1322,3019.7498,-98.69461,766.70013,-685.1635,-396.5443,1070.5038,997.0251,0.0
556,-320.55423,127.328,560.12695,323.8472,2300.4204,-36.76892,-1058.0437,-428.86508,-295.54892,951.0659,865.6324,0.0
557,-1069.6478,962.16156,737.9325,437.76883,1436.8053,630.7337,-2917.6973,-443.3822,268.74585,1218.3899,907.3009,0.0
558,1223.1229,4096.0674,4372.2534,2190.4817,1116.7157,2260.1807,-3739.3774,248.48967,1423.9828,2666.1157,1582.4043,0.0
559,10346.793,11207.181,16555.049,9802.643,3438.4644,4967.7554,-2882.2292,3017.742,3033.6567,5914.665,3543.9155,700.0000000000001
560,27098.684,21775.707,38626.71,25997.566,10540.936,8435.608,-726.76825,8111.6196,4774.8037,10966.419,7233.4595,2000.0
561,47439.43,33017.45,64130.367,46422.645,21760.975,11985.754,1720.2288,14217.6045,6278.145,17032.58,12356.5205,4800.0
562,65330.39,41905.766,85144.19,63574.62,33531.598,14859.124,3619.0042,19564.469,7243.147,22838.201,17885.832,5800.0
563,76813.01,46778.945,98464.03,73881.8,42471.34,16472.988,4564.939,23040.555,7498.074,27164.062,22642.057,7499.999999999999
564,81130.28,47319.473,104002.445,77574.016,47218.066,16541.61,4433.934,24365.234,7021.7676,29230.416,25804.68,6200.0
565,79061.82,43890.574,102316.58,75575.62,47818.824,15098.192,3268.44,23655.03,5942.2007,28796.7,26995.725,8800.0
566,71023.48,37210.25,93450.414,67732.79,44639.33,12475.432,1331.758,21019.719,4505.0547,26096.58,26131.822,9800.0
567,56673.926,28455.105,76098.37,52955.625,37946.383,9241.423,-826.4035,16599.379,3000.5432,21725.766,23323.498,7299.999999999999
568,36679.42,19329.703,49571.234,32187.373,28387.887,6054.762,-2525.5876,11027.871,1666.151,16507.338,18941.53,6000.0
569,15475.633,11616.504,20448.146,12276.392,17896.316,3454.6938,-3327.4822,5626.6343,619.9375,11317.7295,13761.493,4100.0
570,283.2939,6354.647,3207.093,1537.868,9404.473,1694.9779,-3270.0486,1677.3367,-133.01904,6884.4995,8877.821,1300.0
571,-5674.097,3449.0364,397.65732,-958.8957,4602.0127,734.64325,-2720.3867,-471.7101,-640.3512,3622.2207,5204.493,0.0
572,-5919.1284,2093.6655,423.69476,-1223.879,2626.8267,372.95154,-2076.2192,-1278.9027,-942.62103,1593.114,2991.0723,0.0
573,-5099.3984,1467.6937,340.9954,-1399.6862,1758.0453,407.14352,-1612.245,-1303.416,-1043.9645,627.3013,1916.6317,0.0
574,-5533.2505,1147.3302,1131.7574,-1821.9791,1061.2186,718.9498,-1463.5984,-898.1007,-911.78613,542.4744,1538.9086,0.0
575,-7418.534,1206.696,1386.4637,-2906.6882,283.19562,1281.7603,-1622.9446,-267.4092,-500.66153,1331.9369,1554.9465,0.0
576,1121.8187,974.1849,3591.5615,-961.38043,-1525.0469,859.2571,-131.57832,991.422,-201.87865,-391.68756,-1131.1887,0.0
577,-178.412,-1878.5209,-23.547836,-3394.3416,743.3674,-1409.8962,-704.74976,-1099.4567,-1438.4603,183.13504,-443.23398,0.0
578,307.76593,-1685.0198,-2167.3264,-4856.4683,2215.071,-1418.83,-1140.3928,-861.61505,-1451.9836,1459.2185,443.56073,0.0
579,821.0381,-699.55176,-2695.7568,-3803.3994,2957.5225,-1573.7383,-1685.4568,320.06766,-1529.7148,1924.9668,1151.5729,0.0
580,301.6579,68.58183,-2329.2192,-1336.753,3374.1912,-2074.1055,-2461.9102,1531.1101,-1590.7314,1799.7421,1607.5144,0.0
581,-743.5688,1071.2622,-1198.9733,-157.11694,3109.4731,-2360.381,-3467.106,2062.8188,-1317.9305,1661.5035,1777.1256,0.0
582,430.22427,4099.8203,3400.237,-1076.4337,2059.4885,-2014.3037,-4331.814,2582.2957,-624.12915,2131.4246,1777.5819,100.0
583,7554.5425,10851.053,16263.634,2148.9836,1838.2135,-1067.6589,-4308.333,4974.2905,335.20203,3695.6213,2052.091,600.0
584,21741.49,20962.482,38165.945,19358.867,5446.911,144.68759,-2839.0002,10221.211,1307.6,6488.663,3206.7854,6400.0
585,39499.184,31838.027,62453.633,48321.996,13976.8545,1276.6292,-106.13573,17069.748,2069.5195,10181.31,5492.705,9800.0
586,55379.098,40562.023,81907.99,74640.45,24658.438,2114.935,3117.225,23312.45,2477.0593,14078.003,8494.881,5400.0
587,65779.164,45502.44,94100.82,90516.734,33652.04,2563.556,6012.439,27560.354,2475.4055,17375.418,11429.392,22000.000000000004
588,69854.68,46342.96,99138.09,96881.54,39030.797,2598.6904,8026.578,29570.86,2099.8,19427.598,13631.559,29799.999999999996
589,68029.164,43449.957,97428.23,96299.23,40684.492,2253.5945,8881.035,29594.213,1466.7,19899.898,14738.179,34600.0
590,60477.07,37531.355,89064.805,89495.36,39076.082,1616.17,8500.806,27704.213,739.99677,18798.988,14612.38,34400.0
591,47058.375,29688.844,73284.58,75043.61,34559.91,815.38116,6987.0664,23681.648,73.58586,16422.117,13262.363,27500.0
592,29073.693,21450.846,49781.008,52127.305,27525.412,-8.217704,4636.827,17690.902,-441.0927,13261.444,10873.905,16100.0
593,11193.545,14384.407,23641.4,26277.24,19099.967,-737.0296,1940.0574,11064.83,-790.329,9880.681,7900.907,6300.0
594,-539.3336,9421.232,6084.64,8570.454,11428.171,-1300.4518,-534.7066,5747.6265,-1013.4676,6783.742,5024.19,3500.0
595,-4420.9526,6535.3584,754.0444,2343.4453,6460.601,-1678.9562,-2352.1367,2680.904,-1164.2345,4310.8047,2864.6992,800.0
596,-3924.9346,5073.445,37.170753,1335.4908,4367.0615,-1890.725,-3361.7612,1419.9794,-1282.1318,2600.487,1665.0123,0.0
597,-2876.097,4325.0117,105.04688,1537.8256,3895.319,-1971.5258,-3668.2112,1182.0262,-1379.6245,1633.0219,1266.9646,0.0
598,-3138.8625,3882.1277,791.54834,1855.8296,3883.6482,-1958.1094,-3489.6567,1495.004,-1441.5953,1328.7156,1345.2458,0.0
599,-4736.981,3738.0952,1023.32385,1282.3423,3793.0498,-1879.7129,-3039.6204,2077.596,-1435.1896,1645.2747,1605.6215,0.0
600,833.2409,952.6765,6463.0938,-3690.0208,1178.4861,1933.9209,1155.8877,-1458.0966,837.9655,514.72076,1466.2694,0.0
601,-337.64508,-1270.8071,3769.9915,-4441.756,2352.797,819.0684,2394.1626,-1702.3259,226.65839,-848.21606,-558.64044,0.0
602,395.99167,-521.8345,1800.8185,-4746.6743,2721.6077,505.54956,2377.6614,-1499.2114,273.34515,-601.75104,-281.63083,0.0
603,1094.666,872.2176,1190.2378,-2812.9766,2364.7983,518.9692,2017.4225,-1141.6254,283.794,-469.41965,-0.5371701,0.0
604,591.2957,1878.8397,1729.7635,-182.66296,585.35657,196.94164,1296.8601,-1302.9208,295.75772,-480.14532,326.55075,0.0
605,-694.5551,2948.7407,3436.8984,-92.017525,-2458.3862,71.08884,1070.4885,-1539.9832,1076.6406,94.81358,1056.2095,400.0
606,-22.06941,5898.3945,9365.673,-3126.788,-2760.5208,2686.8142,3301.717,843.3087,4635.1133,2340.762,3302.7666,8400.0
607,6475.24,12485.996,24851.521,-991.7484,6041.673,10432.894,9596.859,8832.902,12432.494,6981.2056,8288.346,7499.999999999999
608,20068.1,22421.27,50703.625,18012.346,24220.271,22180.445,19096.574,21819.348,22820.293,13681.013,15821.663,8500.0
609,37315.22,33154.09,78729.8,48951.89,43764.59,34023.645,28802.176,35516.68,32136.912,21060.627,24020.988,22200.000000000004
610,52790.5,41782.137,100830.17,75255.29,57677.38,42880.45,36046.145,45847.43,37957.65,27428.686,30816.818,28400.0
611,62946.082,46665.14,115165.67,90470.26,64572.62,47625.016,39735.227,51244.63,39755.492,31522.072,35078.36,30500.000000000004
612,66937.984,47461.63,121697.29,96606.0,65768.25,48116.63,39756.953,52051.047,37741.938,32770.76,36498.254,34800.0
613,65102.97,44508.58,120413.78,96222.47,62555.438,44449.54,36178.035,49129.55,32218.451,31215.373,35118.34,40100.0
614,57515.484,38516.54,111149.555,89581.15,55237.457,36913.18,29161.107,42940.617,23819.025,27348.857,31103.383,52300.00000000001
615,44059.562,30657.307,92092.64,74815.5,43472.316,26485.488,19708.797,33675.285,14214.703,21976.98,24878.613,32100.0
616,26294.576,22571.56,61505.598,51272.242,28286.992,15347.644,10324.134,22475.357,6120.3086,16066.792,17512.459,26000.0
617,9200.521,15876.09,26222.855,25315.934,14056.074,6319.877,3826.391,12014.606,1479.6406,10548.492,10724.1045,9800.0
618,-1337.3083,11408.856,4113.797,7978.062,5714.5063,1054.9241,920.339,4695.8027,-255.64044,6099.9023,5947.69,2100.0
619,-4220.7812,8963.592,-343.71152,1527.6293,3140.4434,-954.90765,173.3909,710.4395,-822.9494,3005.036,3372.7642,0.0
620,-3220.8108,7746.961,-381.44104,6.6822414,2788.6555,-1303.726,198.6263,-1149.458,-1153.7953,1176.8542,2286.316,0.0
621,-2052.0579,7004.1772,698.868,95.04527,2736.8645,-1280.8558,363.73343,-1879.3606,-1458.5428,351.3566,1984.2168,0.0
622,-2459.9414,6360.071,3584.051,539.245,2678.0295,-1429.8304,311.8664,-1903.6799,-1685.9823,352.0604,2062.706,0.0
623,-4386.645,5893.132,6306.175,-152.89337,2631.1758,-1443.7051,95.634964,-1149.9407,-1195.2002,1263.4595,2343.9246,0.0
624,1059.9211,949.05743,4516.693,3103.547,2790.5828,638.00757,-400.62482,-1095.3018,24.663744,534.2223,-967.7346,0.0
625,-95.143234,-1249.0864,2279.2876,4718.0845,3616.3398,275.25085,639.39484,-2211.11,-805.68713,-303.39896,-890.1182,0.0
626,501.60327,-474.65793,358.54605,3436.1338,3339.232,-317.34348,370.03287,-2253.5925,-679.5672,164.1704,-220.65091,0.0
627,1001.4291,924.25287,-1086.041,3144.1707,2889.7908,-763.32355,-349.6143,-2184.736,-509.35486,343.18756,393.0677,0.0
628,296.17502,1906.1534,-1900.4962,3698.332,2216.0642,-885.6826,-1346.754,-2472.5093,-276.0268,248.03918,980.88873,0.0
629,-1091.241,2922.9968,-1761.5924,4892.0845,1566.7601,-54.863533,-1932.1039,-2392.339,424.16217,569.9821,1751.7574,0.0
630,-192.51668,5821.8413,1692.806,8545.734,3020.1511,2842.5598,-716.93616,614.52484,2318.018,2336.2632,3270.1445,1500.0
631,7161.506,12421.513,12927.783,18913.182,10181.744,8515.142,3421.1375,8896.901,5938.211,6323.6787,6293.975,5200.0
632,22359.717,22466.912,33457.977,37788.297,24186.572,16263.069,10040.788,21454.268,10903.509,12398.3,11084.974,6200.0
633,41655.254,33369.6,57791.48,59783.402,40875.688,24187.426,17270.09,34302.42,15933.594,19397.28,16880.068,8400.0
634,59013.855,42151.94,78502.81,77236.914,54588.8,30387.78,23203.516,43866.11,19672.0,25710.535,22302.56,10800.0
635,70418.88,47123.797,92222.97,86764.336,62673.848,33729.035,26787.771,48828.434,21323.658,30012.031,26207.334,10700.0
636,74993.6,47929.49,98724.31,88740.33,65228.223,33801.266,27681.912,49538.977,20668.158,31611.887,28033.121,10700.0
637,73329.85,44904.11,98598.664,84138.21,63026.207,30682.68,25830.309,46767.004,17869.799,30441.406,27646.502,12900.0
638,65667.41,38756.51,92085.414,72666.31,56346.777,24912.049,21333.84,40885.027,13445.073,26915.297,25123.7,14000.0
639,51635.375,30669.887,78114.766,53384.152,45151.953,17605.656,14772.3955,32034.56,8333.117,21792.543,20731.38,10700.0
640,32171.71,22330.568,55301.652,29000.69,30741.166,10358.382,7622.886,21302.332,3738.4062,16024.354,15122.892,14699.999999999998
641,12157.197,15426.62,27331.951,9205.404,17177.668,4659.3413,1879.2098,11271.003,564.8887,10555.475,9454.189,7299.999999999999
642,-1233.32,10845.462,6561.4946,1304.8319,8720.946,1162.3513,-1304.6366,4259.0234,-1079.9185,6100.961,4972.7246,3900.0000000000005
643,-5543.8325,8374.801,125.48512,353.7141,5269.532,-456.73056,-2320.114,434.88284,-1684.5435,2987.0957,2264.0076,0.0
644,-4800.3755,7179.577,-701.7923,251.37047,3823.9595,-958.4671,-2198.2979,-1372.2385,-1755.2888,1152.8888,1057.1498,0.0
645,-3542.8196,6466.284,-1337.3989,-37.2671,2680.5483,-970.26,-1668.8286,-2102.2285,-1553.7843,331.21127,759.14154,0.0
646,-3953.8896,5843.2217,-1065.8138,-980.6599,1448.5142,-773.04126,-1143.0432,-2191.3157,-1128.296,317.7482,919.3967,0.0
647,-6215.467,5398.341,-743.5411,-2828.7017,-70.01611,-300.70023,-818.00885,-1758.4275,-343.21143,1167.1565,1303.2452,0.0
648,1119.4568,688.6543,2184.1648,2126.405,285.42712,-53.18242,1487.4929,-1284.5809,1010.3493,1023.1869,532.85986,0.0
649,-179.86723,-2184.8967,1566.2769,-257.00543,2114.38,-401.28958,2803.9712,-1424.5739,-136.06064,258.02985,1673.8307,0.0
650,306.5382,-1748.4039,514.02637,-1181.343,2336.6206,-577.8481,2594.8835,-1442.9037,-569.61395,553.29456,1486.5725,0.0
651,820.1355,-415.02658,-419.0104,-1300.3235,2148.1729,-512.168,2039.4445,-1135.6034,-1094.0702,591.60004,812.5879,0.0
652,302.50345,696.737,-1121.1176,-1149.0923,2040.2272,-525.9823,1278.1207,-1201.4939,-1599.435,416.3081,-216.43797,0.0
653,-738.2828,1944.0911,-1282.7249,-1211.317,1819.7009,-226.37321,603.9764,-1986.2662,-1390.3099,676.0078,-995.7941,0.0
654,441.70688,5044.1943,919.0474,-673.31934,1600.1179,2129.8916,1216.9825,-2301.4597,761.3645,2406.9934,-35.75645,700.0000000000001
655,7569.873,11675.411,8833.214,3545.119,2808.1963,8415.428,5136.3574,102.75964,5686.7075,6530.5996,4298.7974,500.0
656,21754.547,21554.69,23940.955,14200.38,7666.9673,18349.123,13595.645,6191.1323,12726.185,13092.738,12009.641,4700.0
657,39504.82,32235.178,42735.617,29172.303,16690.0,29238.627,25382.72,14354.488,19993.053,20956.51,21030.096,3200.0
658,55376.344,40923.145,59522.594,42873.137,27404.504,38176.594,37356.594,21886.074,25683.73,28334.389,28930.596,2400.0
659,65769.95,46030.3,70898.07,51711.992,36481.89,43548.77,46535.945,26980.898,28806.53,33646.6,34322.19,2100.0
660,69841.13,47236.773,76151.99,55235.12,42069.44,44830.11,51333.195,29182.883,29032.557,35999.18,36794.824,2100.0
661,68012.234,44900.31,75607.92,54041.836,43871.598,42021.574,51350.32,28689.824,26423.412,35200.63,36348.32,3100.0
662,60457.023,39718.277,69340.164,48400.5,42202.42,35527.84,46704.062,25610.977,21448.771,31610.793,33046.824,2000.0
663,47036.36,32741.674,56773.453,38410.734,37388.902,26438.193,37685.97,19943.992,15176.658,25997.826,27100.771,1400.0000000000002
664,29053.22,25369.525,38167.508,25381.393,29887.1,16703.8,25260.018,12454.224,9177.86,19398.215,19382.227,2100.0
665,11179.173,18992.043,17996.203,12856.054,20900.291,8555.513,12091.089,5241.34,4790.3936,12921.894,11783.438,400.0
666,-546.5337,14425.186,4462.8394,4587.816,12568.907,3315.0452,2069.1614,415.48383,2311.4836,7494.4863,6347.6226,400.0
667,-4424.7344,11660.504,51.31827,1031.4279,6807.486,797.0857,-2765.7764,-1701.3428,1151.7599,3623.5762,3656.821,0.0
668,-3929.3364,10148.95,-827.51776,5.23765,3868.3062,-57.9409,-3838.0066,-2151.765,664.2635,1327.1649,2754.9133,0.0
669,-2882.8613,9277.341,-1465.7719,-237.33832,2671.2856,-211.50452,-3426.7444,-1869.4293,544.6223,297.82425,2544.1265,0.0
670,-3148.0984,8675.132,-1991.288,-344.40015,2165.4336,-72.59724,-2647.4688,-1297.164,762.4197,228.7133,2480.3591,0.0
671,-4747.3022,8302.995,-2987.1567,-227.59352,1848.5157,554.7591,-2024.9296,-652.2537,1519.5076,1107.5035,2390.431,0.0
672,1123.9601,860.4553,5528.7803,385.08682,-435.9559,790.66345,1432.2083,576.6075,270.6509,3095.2805,0.56584924,0.0
673,-177.20103,-2314.7075,5361.5664,-952.78186,2029.3936,1219.222,1519.5234,-427.8658,-329.8611,2171.8306,4186.9346,0.0
674,310.01352,-2252.1953,4798.225,-2664.6724,1530.1956,1217.9099,700.1991,-559.0597,-999.16925,2399.9382,4313.298,0.0
675,824.0647,-1254.3447,5373.8193,-2016.5365,407.32962,662.06744,-511.84705,-52.408726,-1788.0424,2361.459,4104.7656,0.0
676,302.41098,-374.52454,6163.0347,-93.2981,-304.6505,179.46863,-2081.9192,635.9411,-2940.3606,1933.665,3360.3367,0.0
677,-750.908,792.66327,6988.893,1334.9321,-752.2392,378.26523,-3928.5708,1286.6561,-2612.7305,1529.0958,2825.2544,0.0
678,409.9104,3972.0342,12103.216,3703.271,-1016.3877,1951.2866,-5476.9546,2213.7493,2422.0796,2131.6025,4017.1785,1200.0
679,7523.271,10781.774,28945.414,13230.177,399.79633,5448.2363,-5645.966,4023.5156,13324.659,4952.4053,8499.523,2100.0
680,21708.463,20834.648,58408.176,34985.23,6319.998,10673.519,-3740.2312,6913.203,27404.156,10560.94,16409.223,2600.0
681,39473.227,31602.121,88951.78,63615.395,17631.95,16614.287,-249.09161,10348.191,40559.2,18215.443,26035.727,6900.0
682,55363.152,40267.637,112303.5,87994.05,31202.781,21993.4,3579.702,13460.395,50025.516,26126.0,35053.24,8100.0
683,65771.85,45259.48,127870.734,102585.49,42698.355,25748.943,6677.1924,15600.616,54598.535,32411.076,41827.4,11100.000000000002
684,69854.1,46283.04,135039.2,107728.08,49829.004,27221.738,8491.431,16518.31,53841.227,35839.516,45707.496,6500.0
685,68034.516,43715.43,133240.47,105187.06,52358.4,26204.35,8835.139,16211.545,47698.395,35985.723,46636.93,3000.0
686,60488.043,38263.336,122241.49,95540.586,50757.82,22956.498,7730.8438,14735.952,36725.395,33082.16,44674.67,11400.0
687,47073.5,30980.285,99959.86,77871.08,45362.24,18193.234,5412.9243,12192.672,22863.604,27848.29,39795.32,16600.0
688,29089.08,23275.023,65075.277,52566.875,36464.12,12971.444,2408.0095,8907.171,9850.188,21336.232,32177.393,8100.0
689,11204.787,16569.494,26909.29,26144.027,25280.617,8387.788,-512.3162,5534.4766,1290.63,14727.366,22886.338,4700.0
