,0th model,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,y_test
511,0.0,0.0,10437.068,0.0,0.0,3739.9922,0.0,2110.3005,10126.198,13823.255,0.0,8100.0
512,0.0,0.0,24406.08,0.0,3773.3425,14590.007,0.0,12517.628,20843.51,27343.271,0.0,19000.0
513,0.0,0.0,40111.863,0.0,12772.511,24126.326,0.0,21153.805,29980.96,38366.13,0.0,22500.000000000004
514,0.0,0.0,54601.312,0.0,19869.248,31180.404,0.0,27060.2,36426.293,45816.75,0.0,22100.000000000004
515,0.0,0.0,65633.086,0.0,24271.29,35113.125,0.0,29870.963,39589.957,49220.22,0.0,53000.0
516,0.0,0.0,71922.21,0.0,25716.434,35760.344,0.0,29674.299,39320.01,48596.39,0.0,41900.0
517,0.0,0.0,72954.27,0.0,24326.314,33345.098,0.0,26860.059,35802.137,44347.87,0.0,33200.0
518,0.0,0.0,68729.914,0.0,20464.217,28368.936,0.0,21986.76,29461.86,37131.004,0.0,50299.99999999999
519,0.0,0.0,59532.113,0.0,14643.155,21501.01,0.0,15685.234,20887.691,27752.275,0.0,43700.0
520,0.0,0.0,45735.938,0.0,7483.1113,13488.604,0.0,8607.875,10798.569,17127.543,0.0,35100.0
521,0.0,0.0,27695.188,0.0,0.0,5099.3916,0.0,1417.3766,62.66619,6304.962,0.0,20800.0
522,0.0,0.0,5745.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.0596,0.0,0.0
528,0.0,0.0,2426.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,0.0,4987.7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,3744.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,433.31387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.9026,0.0,2000.0
535,0.0,0.0,6237.547,0.0,0.0,439.46283,0.0,0.0,8536.25,9079.013,0.0,8200.0
536,0.0,0.0,16652.762,0.0,4060.8584,4360.4976,0.0,714.9523,17417.861,14849.286,0.0,8100.0
537,0.0,0.0,28545.24,0.0,13248.317,7630.3706,0.0,3112.7522,25136.932,19586.664,0.0,14400.0
538,0.0,0.0,39723.195,0.0,20638.178,9802.647,0.0,4617.917,30715.865,22739.998,0.0,35800.0
539,0.0,0.0,48355.023,0.0,25356.988,10630.086,0.0,5082.9585,33572.99,24011.203,0.0,27800.0
540,0.0,0.0,53264.29,0.0,27076.088,10065.731,0.0,4502.4165,33497.156,23354.273,0.0,25000.0
541,0.0,0.0,53901.367,0.0,25872.875,8235.033,0.0,2984.7107,30583.742,20938.955,0.0,23000.0
542,0.0,0.0,50183.418,0.0,22084.666,5392.3247,0.0,720.70953,25160.2,17100.469,0.0,9000.0
543,0.0,0.0,42320.28,0.0,16211.106,1872.7688,0.0,0.0,17721.93,12290.529,0.0,12300.0
544,0.0,0.0,30678.408,0.0,8868.395,0.0,0.0,0.0,8897.21,7036.9688,0.0,22200.000000000004
545,0.0,0.0,15717.514,0.0,778.2357,0.0,0.0,0.0,0.0,1910.0209,0.0,9800.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,0.0,1556.8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0.0,0.0,945.51056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.1869,0.0,0.0
559,0.0,0.0,992.8743,0.0,0.0,0.0,0.0,0.0,4822.2495,6884.386,0.0,700.0000000000001
560,0.0,0.0,18189.023,0.0,5838.0137,0.0,0.0,1716.8234,14054.471,11771.296,0.0,2000.0
561,0.0,0.0,36053.605,0.0,14151.407,4418.5967,0.0,4904.012,22081.588,15685.618,0.0,4800.0
562,0.0,0.0,51390.477,0.0,20693.424,8825.722,0.0,7160.9395,27862.875,18104.477,0.0,5800.0
563,0.0,0.0,62261.33,0.0,24723.041,12047.169,0.0,8223.012,30806.973,18771.22,0.0,7499.999999999999
564,0.0,0.0,67772.14,0.0,25979.709,13757.367,0.0,8007.0815,30725.057,17681.836,0.0,6200.0
565,0.0,0.0,67720.625,0.0,24561.5,13852.951,0.0,6582.9844,27749.535,15038.6875,0.0,8800.0
566,0.0,0.0,62343.66,0.0,20801.562,12428.705,0.0,4136.2705,22248.93,11195.7,0.0,9800.0
567,0.0,0.0,52100.664,0.0,15185.401,9735.926,0.0,933.5523,14758.156,6608.6147,0.0,7299.999999999999
568,0.0,0.0,37500.77,0.0,8310.357,6133.973,0.0,0.0,5940.9736,1793.3894,0.0,6000.0
569,0.0,0.0,19020.824,0.0,871.7043,2042.7386,0.0,0.0,0.0,0.0,0.0,4100.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
584,0.0,0.0,22160.863,0.0,586.3885,0.0,0.0,0.0,6988.073,3694.882,0.0,6400.0
585,0.0,0.0,45534.53,0.0,10439.63,0.0,0.0,0.0,15329.8125,8472.703,0.0,9800.0
586,0.0,0.0,63437.848,0.0,18491.668,0.0,0.0,0.0,21659.395,12002.595,0.0,5400.0
587,0.0,0.0,75082.06,0.0,23802.082,518.1539,0.0,0.0,25333.955,13817.521,0.0,22000.000000000004
588,0.0,0.0,80272.68,0.0,26021.68,4286.694,0.0,0.0,26111.125,13768.881,0.0,29799.999999999996
589,0.0,0.0,79242.984,0.0,25234.21,6344.6064,0.0,0.0,24072.537,11976.437,0.0,34600.0
590,0.0,0.0,72597.82,0.0,21791.771,6652.3057,0.0,0.0,19545.104,8758.708,0.0,34400.0
591,0.0,0.0,61110.062,0.0,16205.675,5366.123,0.0,0.0,13032.776,4567.273,0.0,27500.0
592,0.0,0.0,45542.27,0.0,9094.116,2794.5325,0.0,0.0,5170.9424,0.0,0.0,16100.0
593,0.0,0.0,26599.36,0.0,1167.1053,0.0,0.0,0.0,0.0,0.0,0.0,6300.0
594,0.0,0.0,5036.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,4748.9463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,1389.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0679,0.0,8400.0
607,0.0,0.0,19484.332,0.0,871.46747,7049.319,0.0,10041.717,9479.401,15366.983,0.0,7499.999999999999
608,0.0,0.0,53188.78,0.0,7615.689,22253.68,0.0,21391.06,24832.506,26182.865,0.0,8500.0
609,0.0,0.0,82039.35,0.0,13673.094,35991.74,0.0,30601.996,37297.164,34315.64,0.0,22200.000000000004
610,0.0,0.0,104044.3,0.0,18202.498,46637.92,0.0,36745.766,45833.414,39150.84,0.0,28400.0
611,0.0,0.0,118733.96,0.0,20716.688,53282.55,0.0,39538.37,50044.03,40583.46,0.0,30500.000000000004
612,0.0,0.0,125283.16,0.0,21063.355,55626.816,0.0,39102.8,49969.656,38882.816,0.0,34800.0
613,0.0,0.0,123399.984,0.0,19351.002,53870.035,0.0,35800.98,45983.35,34564.63,0.0,40100.0
614,0.0,0.0,113638.89,0.0,15872.576,48568.035,0.0,30128.104,38700.383,28285.13,0.0,52300.00000000001
615,0.0,0.0,96881.06,0.0,11050.128,40485.867,0.0,22660.287,28895.88,20775.215,0.0,32100.0
616,0.0,0.0,73834.805,0.0,5401.823,30494.059,0.0,14053.056,17470.719,12814.343,0.0,26000.0
617,0.0,0.0,44792.152,0.0,0.0,19528.541,0.0,5079.352,5480.095,5223.265,0.0,9800.0
618,0.0,0.0,9570.833,0.0,0.0,8593.49,0.0,0.0,0.0,0.0,0.0,2100.0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.1914,0.0,0.0
624,0.0,0.0,4936.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,4414.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0688,0.0,1500.0
631,0.0,0.0,5225.389,0.0,0.0,0.0,0.0,0.0,6817.9136,12356.43,0.0,5200.0
632,0.0,0.0,23439.31,0.0,3883.3699,7689.9595,0.0,4666.617,20332.889,21306.387,0.0,6200.0
633,0.0,0.0,41858.17,0.0,9715.689,16468.918,0.0,8607.185,31491.297,27996.643,0.0,8400.0
634,0.0,0.0,57259.508,0.0,14214.955,23701.615,0.0,11133.7,39181.773,31853.273,0.0,10800.0
635,0.0,0.0,67848.734,0.0,16872.498,28627.135,0.0,12027.249,42913.254,32756.96,0.0,10700.0
636,0.0,0.0,72901.83,0.0,17497.133,30900.775,0.0,11303.699,42658.5,30930.94,0.0,10700.0
637,0.0,0.0,72356.51,0.0,16154.411,30544.473,0.0,9148.917,38743.12,26830.691,0.0,12900.0
638,0.0,0.0,66543.88,0.0,13095.813,27864.434,0.0,5858.9077,31744.9,21054.43,0.0,14000.0
639,0.0,0.0,55969.152,0.0,8703.451,23359.318,0.0,1794.0144,22407.615,14285.134,0.0,10700.0
640,0.0,0.0,41147.49,0.0,3454.5347,17638.893,0.0,0.0,11600.634,7258.9785,0.0,14699.999999999998
641,0.0,0.0,22538.695,0.0,0.0,11362.494,0.0,0.0,333.14374,739.7797,0.0,7299.999999999999
642,0.0,0.0,611.761,0.0,0.0,5193.4272,0.0,0.0,0.0,0.0,0.0,3900.0000000000005
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.359,0.0,0.0
648,0.0,0.0,2107.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,2029.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.058,0.0,700.0000000000001
655,0.0,0.0,2227.614,0.0,0.0,0.0,0.0,4532.079,7087.1626,11885.642,0.0,500.0
656,0.0,0.0,19473.104,0.0,1944.1807,7980.2344,0.0,19682.771,19618.434,23157.258,0.0,4700.0
657,0.0,0.0,36604.707,0.0,12192.636,19070.383,0.0,32796.152,30376.406,32447.44,0.0,3200.0
658,0.0,0.0,50728.492,0.0,20154.709,28369.23,0.0,42111.266,38078.05,38776.0,0.0,2400.0
659,0.0,0.0,60265.98,0.0,25081.838,34884.4,0.0,46822.727,42091.402,41697.703,0.0,2100.0
660,0.0,0.0,64626.945,0.0,26829.633,38102.086,0.0,46898.484,42296.32,41217.492,0.0,2100.0
661,0.0,0.0,63857.895,0.0,25643.85,37936.383,0.0,42769.92,38948.387,37681.65,0.0,3100.0
662,0.0,0.0,58371.406,0.0,21987.85,34656.344,0.0,35065.63,32554.955,31664.182,0.0,2000.0
663,0.0,0.0,48729.395,0.0,16442.875,28796.035,0.0,24453.365,23775.818,23876.836,0.0,1400.0000000000002
664,0.0,0.0,35509.867,0.0,9663.753,21064.941,0.0,11619.443,13375.984,15122.428,0.0,2100.0
665,0.0,0.0,19285.45,0.0,2363.9583,12279.547,0.0,0.0,2242.9624,6287.579,0.0,400.0
666,0.0,0.0,730.97296,0.0,0.0,3320.533,0.0,0.0,0.0,0.0,0.0,400.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,915.6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
679,0.0,0.0,12543.072,0.0,0.0,0.0,0.0,0.0,13306.191,11727.645,0.0,2100.0
680,0.0,0.0,47726.957,0.0,5210.886,4062.6436,0.0,0.0,36614.516,22091.404,0.0,2600.0
681,0.0,0.0,77130.945,0.0,17921.096,15794.095,0.0,0.0,54890.207,28922.115,0.0,6900.0
682,0.0,0.0,99584.1,0.0,27774.742,25420.822,0.0,0.0,66828.05,31658.705,0.0,8100.0
683,0.0,0.0,114850.25,0.0,33871.28,31939.568,0.0,0.0,71902.64,30234.701,0.0,11100.000000000002
684,0.0,0.0,121891.41,0.0,36097.44,34796.73,0.0,0.0,70144.984,24943.088,0.0,6500.0
685,0.0,0.0,120268.484,0.0,34799.773,33889.27,0.0,0.0,62121.36,16318.006,0.0,3000.0
686,0.0,0.0,110530.914,0.0,30550.889,29527.373,0.0,0.0,48819.477,5062.606,0.0,11400.0
687,0.0,0.0,93622.98,0.0,24032.197,22355.17,0.0,0.0,31423.936,0.0,0.0,16600.0
688,0.0,0.0,70361.34,0.0,15994.158,13243.85,0.0,0.0,11212.479,0.0,0.0,8100.0
689,0.0,0.0,41199.13,0.0,7255.8,3185.6516,0.0,0.0,0.0,0.0,0.0,4700.0
690,0.0,0.0,6164.4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0000000000001
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,3158.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,394.77264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0
703,0.0,0.0,23509.76,0.0,0.0,0.0,0.0,1337.139,3351.1816,8414.978,0.0,4300.0
704,0.0,0.0,59712.62,0.0,4239.8647,3563.0488,0.0,9790.177,18179.3,18362.256,0.0,14999.999999999998
705,0.0,0.0,89026.625,0.0,16047.972,18772.844,0.0,17015.887,31193.4,26560.607,0.0,15100.000000000002
706,0.0,0.0,112961.59,0.0,25087.479,32770.926,0.0,22180.094,40843.445,31958.492,0.0,27600.0
707,0.0,0.0,130617.74,0.0,30583.553,43892.566,0.0,24904.494,46319.96,34080.48,0.0,32000.0
708,0.0,0.0,139517.78,0.0,32469.01,51095.977,0.0,25168.297,47380.04,32929.367,0.0,56800.0
709,0.0,0.0,138887.39,0.0,31092.902,53926.69,0.0,23200.75,44225.914,28858.414,0.0,19500.0
710,0.0,0.0,129370.91,0.0,27013.482,52461.117,0.0,19391.195,37387.977,22454.875,0.0,32900.0
711,0.0,0.0,111876.086,0.0,20891.842,47200.395,0.0,14225.609,27607.426,14464.984,0.0,25600.0
712,0.0,0.0,87076.71,0.0,13452.467,38924.207,0.0,8253.047,15769.036,5765.6997,0.0,9600.0
713,0.0,0.0,55306.047,0.0,5476.1543,28565.568,0.0,2074.8318,2916.786,0.0,0.0,20500.0
714,0.0,0.0,16502.365,0.0,0.0,17152.693,0.0,0.0,0.0,0.0,0.0,2500.0
715,0.0,0.0,0.0,0.0,0.0,5805.93,0.0,0.0,0.0,0.0,0.0,100.0
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,1331.6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,4759.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,3601.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0
727,0.0,0.0,4010.5789,0.0,0.0,1479.9207,0.0,3824.191,5961.8237,11533.782,0.0,11100.000000000002
728,0.0,0.0,15117.051,0.0,3270.7227,15922.495,0.0,16026.837,18430.404,22680.672,0.0,29599.999999999996
729,0.0,0.0,28102.197,0.0,12004.736,29825.496,0.0,26348.076,28947.295,31378.232,0.0,40300.0
730,0.0,0.0,40552.727,0.0,18736.174,41393.07,0.0,33585.656,36413.21,36770.027,0.0,50899.99999999999
731,0.0,0.0,50470.44,0.0,22799.678,49480.125,0.0,37257.74,40324.453,38598.164,0.0,28700.0
732,0.0,0.0,56594.03,0.0,24033.037,53532.227,0.0,37377.29,40617.195,37057.26,0.0,50699.99999999999
733,0.0,0.0,58342.637,0.0,22621.807,53512.562,0.0,34259.355,37552.31,32648.285,0.0,27300.0
734,0.0,0.0,55631.746,0.0,18963.5,49799.285,0.0,28392.031,31621.955,26058.34,0.0,32500.0
735,0.0,0.0,48681.215,0.0,13582.903,43050.758,0.0,20374.65,23477.578,18089.31,0.0,37200.0
736,0.0,0.0,37857.55,0.0,7090.791,34081.74,0.0,10929.548,13897.252,9631.842,0.0,22900.0
737,0.0,0.0,23582.54,0.0,166.63358,23791.826,0.0,969.9057,3796.1528,1652.979,0.0,17800.0
738,0.0,0.0,6335.042,0.0,0.0,13146.65,0.0,0.0,0.0,0.0,0.0,4000.0
739,0.0,0.0,0.0,0.0,0.0,3176.838,0.0,0.0,0.0,0.0,0.0,200.0
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.7466,0.0,0.0
744,0.0,0.0,3073.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,4693.2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,1368.7621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.58823,0.0,1400.0000000000002
751,0.0,0.0,6684.8413,0.0,0.0,1481.206,0.0,0.0,11909.274,15127.179,0.0,4600.0
752,0.0,0.0,20064.13,0.0,4876.5264,11981.506,0.0,7103.8975,24457.947,28641.904,0.0,6900.0
753,0.0,0.0,33839.805,0.0,12663.989,21534.291,0.0,13723.801,34822.258,39328.188,0.0,11400.0
754,0.0,0.0,45513.81,0.0,18671.375,28943.322,0.0,18272.213,41920.652,46249.402,0.0,15900.0
755,0.0,0.0,53458.473,0.0,22244.605,33499.684,0.0,20421.602,45245.156,49050.582,0.0,23200.0
756,0.0,0.0,56910.78,0.0,23174.938,34952.367,0.0,20189.406,44726.51,47855.39,0.0,19200.0
757,0.0,0.0,55735.62,0.0,21584.023,33436.324,0.0,17840.338,40630.61,43145.11,0.0,15300.000000000002
758,0.0,0.0,50173.48,0.0,17811.31,29373.719,0.0,13793.437,33464.418,35625.71,0.0,5200.0
759,0.0,0.0,40640.664,0.0,12338.904,23368.799,0.0,8552.897,23900.79,26133.38,0.0,5200.0
760,0.0,0.0,27614.164,0.0,5753.492,16120.287,0.0,2669.7202,12750.821,15608.051,0.0,1100.0
761,0.0,0.0,11623.093,0.0,0.0,8362.341,0.0,0.0,993.24396,5121.8228,0.0,1200.0
762,0.0,0.0,0.0,0.0,0.0,827.0442,0.0,0.0,0.0,0.0,0.0,200.0
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.1672,0.0,0.0
768,0.0,0.0,1467.9269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
