지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),시정(10m),지면온도(°C),증기압(hPa)
279,2019-06-21 02:00,22.9,0.0,1.2,320,84,20.0,999.9,0.0,797,22.4,23.4
279,2019-06-21 03:00,22.9,0.0,0.9,290,86,20.4,1000.1,0.0,720,22.1,24.0
279,2019-06-21 04:00,22.1,0.0,1.4,320,90,20.3,1000.1,0.0,644,21.7,23.8
279,2019-06-21 05:00,22.2,0.0,1.7,270,89,20.2,1000.5,0.0,554,21.6,23.7
279,2019-06-21 06:00,21.6,0.0,0.8,290,93,20.4,1000.5,0.0,584,21.4,24.0
279,2019-06-21 07:00,22.3,0.0,1.6,290,83,19.2,1000.7,0.8,676,23.8,22.2
279,2019-06-21 08:00,23.5,0.0,1.7,340,74,18.5,1000.6,1.0,830,26.7,21.3
279,2019-06-21 09:00,24.9,0.0,1.7,340,66,18.1,1000.1,1.0,975,35.7,20.8
279,2019-06-21 10:00,26.0,0.0,2.1,320,61,17.8,999.8,1.0,916,43.9,20.4
279,2019-06-21 11:00,27.6,0.0,1.2,360,55,17.7,999.3,1.0,1272,50.1,20.2
279,2019-06-21 12:00,28.0,0.0,0.9,70,49,16.2,998.8,1.0,1630,54.1,18.4
279,2019-06-21 13:00,29.9,0.0,1.5,290,40,14.8,998.1,1.0,1917,56.5,16.8
279,2019-06-21 14:00,31.2,0.0,1.4,50,37,14.7,997.5,1.0,1990,56.6,16.7
279,2019-06-21 15:00,31.1,0.0,2.5,290,41,16.2,997.0,1.0,1983,54.5,18.4
279,2019-06-21 16:00,31.8,0.0,1.9,320,43,17.6,996.9,1.0,1952,51.9,20.1
279,2019-06-21 17:00,30.5,0.0,2.0,340,46,17.5,996.6,0.9,1963,45.7,20.0
279,2019-06-21 18:00,29.8,0.0,1.5,340,49,17.9,997.0,1.0,1837,39.4,20.5
279,2019-06-21 19:00,28.3,0.0,1.8,320,49,16.5,998.0,0.6,1995,33.4,18.8
279,2019-06-21 20:00,25.3,0.0,2.0,110,71,19.6,998.7,0.0,987,29.1,22.8
279,2019-06-21 21:00,23.2,0.0,2.1,180,78,19.1,999.9,0.0,1353,25.8,22.1
279,2019-06-21 22:00,22.7,0.0,1.4,160,81,19.2,1000.7,0.0,1317,24.3,22.2
279,2019-06-21 23:00,21.9,0.0,1.2,140,86,19.4,1000.8,0.0,1360,22.9,22.5
279,2019-06-22 00:00,22.0,0.0,1.9,110,83,18.9,1000.9,0.0,1578,23.6,21.8
279,2019-06-22 01:00,21.5,0.0,1.5,160,82,18.2,1001.1,0.0,1990,23.6,20.9
279,2019-06-22 02:00,21.4,0.0,2.4,70,86,18.9,1001.0,0.0,1790,23.3,21.8
279,2019-06-22 03:00,21.2,0.0,1.2,90,84,18.3,1000.7,0.0,1746,22.7,21.0
279,2019-06-22 04:00,20.5,0.0,1.2,70,89,18.6,1001.0,0.0,1809,22.2,21.4
279,2019-06-22 05:00,20.1,0.0,1.5,50,88,18.0,1001.2,0.0,1877,21.2,20.6
279,2019-06-22 06:00,20.0,0.0,0.9,270,92,18.6,1001.3,0.0,1815,21.5,21.4
279,2019-06-22 07:00,20.4,0.0,1.1,290,82,17.2,1001.7,0.0,1957,23.5,19.6
279,2019-06-22 08:00,21.7,0.0,1.6,70,73,16.6,1002.1,0.7,1996,26.8,18.9
279,2019-06-22 09:00,22.7,0.0,1.3,90,67,16.2,1001.8,0.5,1996,35.2,18.4
279,2019-06-22 10:00,23.2,0.0,1.6,90,66,16.4,1001.8,0.5,2000,35.8,18.6
279,2019-06-22 11:00,23.1,0.0,1.4,110,61,15.1,1001.8,0.0,2000,35.8,17.2
279,2019-06-22 12:00,25.9,0.0,2.3,90,49,14.3,1001.2,1.0,1853,49.6,16.3
279,2019-06-22 13:00,26.4,0.0,1.4,340,49,14.8,1000.6,1.0,1997,51.0,16.8
279,2019-06-22 14:00,28.6,0.0,2.0,70,45,15.4,1000.0,1.0,1975,54.4,17.5
279,2019-06-22 15:00,27.3,0.0,1.2,50,46,14.6,999.5,0.9,2000,48.3,16.6
279,2019-06-22 16:00,28.3,0.0,1.6,110,43,14.5,999.2,1.0,1988,49.4,16.5
279,2019-06-22 17:00,28.5,0.0,1.7,50,41,13.9,998.8,0.9,2000,43.0,15.9
279,2019-06-22 18:00,28.2,0.0,1.3,50,44,14.7,998.8,0.7,2000,37.1,16.7
279,2019-06-22 19:00,25.5,0.0,2.1,90,54,15.5,999.9,0.2,2000,30.1,17.6
279,2019-06-22 20:00,23.9,0.0,1.3,140,58,15.1,1000.9,0.0,2000,27.1,17.2
279,2019-06-22 21:00,22.8,0.0,1.1,140,62,15.1,1001.6,0.0,2000,24.8,17.2
279,2019-06-22 22:00,22.1,0.0,1.5,110,60,13.9,1002.3,0.0,2000,23.7,15.9
279,2019-06-22 23:00,21.9,0.0,0.3,0,60,13.7,1002.3,0.0,2000,23.6,15.7
279,2019-06-23 00:00,21.4,0.0,0.5,180,61,13.5,1002.1,0.0,2000,22.6,15.5
279,2019-06-23 01:00,20.5,0.0,0.7,140,65,13.6,1002.1,0.0,2000,20.6,15.6
279,2019-06-23 02:00,18.5,0.0,0.6,270,78,14.5,1002.0,0.0,2000,18.8,16.5
279,2019-06-23 03:00,17.4,0.0,0.9,290,89,15.5,1002.1,0.0,2000,17.6,17.6
279,2019-06-23 04:00,16.7,0.0,1.3,270,93,15.5,1002.5,0.0,2000,16.8,17.6
279,2019-06-23 05:00,15.9,0.0,0.7,290,97,15.4,1003.0,0.0,2000,16.0,17.5
279,2019-06-23 06:00,16.4,0.0,0.8,290,96,15.7,1003.3,0.2,2000,16.5,17.8
279,2019-06-23 07:00,18.5,0.0,0.1,0,80,14.9,1003.5,1.0,2000,20.1,16.9
279,2019-06-23 08:00,20.4,0.0,0.3,0,68,14.2,1003.6,1.0,2000,20.3,16.2
279,2019-06-23 09:00,21.9,0.0,1.5,110,57,12.9,1003.6,1.0,2000,33.4,14.9
279,2019-06-23 10:00,24.2,0.0,1.7,90,49,12.8,1003.3,1.0,2000,42.8,14.8
279,2019-06-23 11:00,25.0,0.0,1.5,70,48,13.2,1003.2,1.0,2000,49.6,15.2
279,2019-06-23 12:00,25.5,0.0,1.8,70,45,12.6,1002.9,0.8,2000,45.8,14.6
279,2019-06-23 13:00,26.0,0.0,1.2,90,44,12.7,1002.6,0.6,2000,52.1,14.7
279,2019-06-23 14:00,27.0,0.0,1.6,50,40,12.2,1002.4,0.6,2000,49.7,14.2
279,2019-06-23 15:00,26.5,0.0,1.2,20,41,12.1,1002.2,0.6,2000,43.9,14.1
279,2019-06-23 16:00,27.2,0.0,1.7,140,39,12.0,1001.8,0.8,2000,45.8,14.0
279,2019-06-23 17:00,27.2,0.0,1.5,70,38,11.6,1001.8,0.9,2000,41.5,13.7
279,2019-06-23 18:00,27.7,0.0,1.4,70,39,12.4,1001.7,1.0,2000,37.3,14.4
279,2019-06-23 19:00,26.7,0.0,0.9,90,42,12.7,1001.8,0.8,2000,29.7,14.7
279,2019-06-23 20:00,24.5,0.0,1.8,140,54,14.5,1002.5,0.0,2000,26.5,16.5
279,2019-06-23 21:00,23.5,0.0,0.7,110,58,14.7,1003.1,0.0,2000,23.7,16.7
279,2019-06-23 22:00,22.7,0.0,1.7,110,59,14.2,1003.8,0.0,2000,22.9,16.2
279,2019-06-23 23:00,21.9,0.0,1.1,140,62,14.2,1004.1,0.0,2000,21.2,16.2
279,2019-06-24 00:00,19.4,0.0,1.1,270,81,16.0,1004.3,0.0,2000,19.8,18.2
279,2019-06-24 01:00,21.1,0.0,2.0,110,68,14.9,1004.8,0.0,2000,20.7,16.9
279,2019-06-24 02:00,20.8,0.0,1.0,110,71,15.3,1005.2,0.0,2000,20.2,17.4
279,2019-06-24 03:00,19.5,0.0,0.9,90,82,16.3,1005.4,0.0,2000,19.1,18.5
279,2019-06-24 04:00,18.3,0.0,0.6,230,89,16.4,1005.8,0.0,2000,18.2,18.6
279,2019-06-24 05:00,18.0,0.1,1.6,270,91,16.5,1006.3,0.0,2000,19.0,18.8
279,2019-06-24 06:00,18.7,0.0,0.3,0,88,16.6,1006.6,0.0,2000,19.9,18.9
279,2019-06-24 07:00,19.5,0.0,0.3,0,85,16.9,1006.9,0.0,2000,22.1,19.2
279,2019-06-24 08:00,21.1,0.0,1.5,110,72,15.8,1007.2,0.4,2000,26.2,17.9
279,2019-06-24 09:00,22.2,0.0,0.7,230,68,16.0,1007.4,0.8,1890,35.5,18.2
279,2019-06-24 10:00,24.5,0.0,1.1,20,63,16.9,1007.2,1.0,1954,43.5,19.2
279,2019-06-24 11:00,26.0,0.0,1.2,320,53,15.6,1007.2,1.0,1987,49.3,17.7
279,2019-06-24 12:00,27.2,0.0,0.9,140,49,15.5,1006.7,1.0,2000,52.7,17.6
279,2019-06-24 13:00,27.5,0.0,1.3,110,49,15.8,1006.4,0.8,2000,54.3,17.9
279,2019-06-24 14:00,29.5,0.0,1.1,340,44,15.9,1005.9,1.0,2000,57.6,18.1
279,2019-06-24 15:00,29.0,0.0,0.7,180,43,15.1,1005.5,0.9,2000,51.9,17.2
279,2019-06-24 16:00,29.6,0.0,1.2,90,44,16.0,1005.2,0.9,2000,48.6,18.2
279,2019-06-24 17:00,30.5,0.0,1.1,360,41,15.7,1005.1,0.8,2000,45.8,17.8
279,2019-06-24 18:00,29.1,0.0,1.4,290,45,15.9,1005.3,0.4,2000,35.9,18.1
279,2019-06-24 19:00,27.6,0.0,1.1,180,52,16.8,1005.9,0.0,2000,30.8,19.1
279,2019-06-24 20:00,26.1,0.0,1.6,110,61,17.9,1006.6,0.0,2000,28.2,20.5
279,2019-06-24 21:00,24.9,0.0,1.5,110,68,18.5,1007.6,0.0,1908,25.5,21.3
279,2019-06-24 22:00,23.9,0.0,1.2,110,73,18.7,1008.7,0.0,1664,24.0,21.6
279,2019-06-24 23:00,23.3,0.0,1.5,140,77,19.0,1009.3,0.0,1448,23.0,22.0
279,2019-06-25 00:00,22.8,0.0,1.6,140,80,19.1,1009.3,0.0,1329,22.4,22.1
279,2019-06-25 01:00,21.1,0.0,0.8,270,94,20.0,1009.7,0.0,1142,21.3,23.4
279,2019-06-25 02:00,20.3,0.0,1.2,270,97,19.8,1009.8,0.0,1003,20.5,23.1
279,2019-06-25 03:00,19.7,0.0,0.7,290,99,19.5,1009.9,0.0,728,19.7,22.7
279,2019-06-25 04:00,19.4,0.0,0.7,270,99,19.2,1010.0,0.0,490,19.2,22.2
279,2019-06-25 05:00,18.9,0.0,1.2,270,99,18.7,1010.3,0.0,625,18.8,21.6
279,2019-06-25 06:00,19.0,0.0,0.6,290,99,18.8,1010.6,0.0,592,19.2,21.7
279,2019-06-25 07:00,20.6,0.0,0.7,290,98,20.2,1010.6,0.9,658,22.3,23.7
279,2019-06-25 08:00,23.0,0.0,0.6,360,88,20.8,1010.8,1.0,747,24.4,24.6
279,2019-06-25 09:00,24.6,0.0,0.7,340,71,18.9,1010.5,1.0,1212,34.9,21.8
279,2019-06-25 10:00,26.8,0.0,1.1,90,62,18.9,1010.1,1.0,1421,43.6,21.8
279,2019-06-25 11:00,28.2,0.0,0.8,20,56,18.5,1009.7,1.0,1959,50.3,21.3
279,2019-06-25 12:00,29.8,0.0,0.6,180,47,17.2,1008.9,1.0,1984,55.1,19.6
279,2019-06-25 13:00,30.5,0.0,1.3,90,43,16.4,1008.1,1.0,1970,57.4,18.6
279,2019-06-25 14:00,31.5,0.0,1.4,50,39,15.8,1007.3,1.0,2000,58.6,17.9
279,2019-06-25 15:00,31.0,0.0,1.3,110,40,15.8,1006.8,0.9,2000,52.1,17.9
279,2019-06-25 16:00,31.4,0.0,1.4,250,38,15.3,1006.5,0.8,1983,50.1,17.4
279,2019-06-25 17:00,31.4,0.0,1.7,110,39,15.7,1006.2,0.5,2000,42.3,17.8
279,2019-06-25 18:00,30.5,0.0,2.3,110,48,18.2,1006.2,0.0,1839,37.4,20.9
279,2019-06-25 19:00,29.7,0.0,2.3,110,50,18.1,1006.7,0.5,2000,34.0,20.8
279,2019-06-25 20:00,27.9,0.0,0.7,200,61,19.6,1007.4,0.0,1954,29.5,22.8
279,2019-06-25 21:00,27.3,0.0,1.6,110,62,19.3,1008.1,0.0,1983,27.7,22.4
279,2019-06-25 22:00,26.4,0.0,2.0,140,66,19.5,1008.8,0.0,2000,26.0,22.7
279,2019-06-25 23:00,25.2,0.0,1.1,110,72,19.7,1008.7,0.0,1807,24.7,22.9
279,2019-06-26 00:00,23.4,0.0,0.5,290,86,20.9,1008.2,0.0,1683,23.3,24.7
279,2019-06-26 01:00,22.2,0.0,0.7,270,92,20.8,1007.6,0.0,1592,22.2,24.6
279,2019-06-26 02:00,21.2,0.0,1.1,270,97,20.6,1007.4,0.0,1356,21.3,24.3
279,2019-06-26 03:00,20.6,0.0,0.9,270,97,20.1,1007.3,0.0,1376,20.4,23.5
279,2019-06-26 04:00,20.0,0.0,1.2,270,98,19.6,1006.7,0.0,1327,19.8,22.8
279,2019-06-26 05:00,19.6,0.0,0.7,270,98,19.2,1006.5,0.0,1299,19.5,22.2
279,2019-06-26 06:00,20.0,0.0,1.0,270,97,19.5,1006.6,0.0,1256,20.0,22.7
279,2019-06-26 07:00,21.0,0.0,0.8,290,92,19.6,1006.5,0.1,1051,22.9,22.8
279,2019-06-26 08:00,22.4,0.0,0.5,340,81,18.9,1006.3,0.4,854,25.9,21.8
279,2019-06-26 09:00,23.0,0.0,0.7,20,79,19.1,1005.8,0.0,830,26.8,22.1
279,2019-06-26 10:00,23.6,0.0,0.4,0,76,19.1,1006.0,0.0,673,29.0,22.1
279,2019-06-26 11:00,22.5,0.3,0.6,230,90,20.7,1006.3,0.0,534,25.0,24.4
279,2019-06-26 12:00,20.6,1.4,0.6,250,99,20.4,1006.2,0.0,371,23.6,24.0
279,2019-06-26 13:00,20.1,2.7,0.3,0,99,19.9,1005.9,0.0,786,23.8,23.2
279,2019-06-26 14:00,18.6,4.5,1.0,70,99,18.4,1005.6,0.0,127,22.2,21.2
279,2019-06-26 15:00,18.8,5.2,0.5,160,99,18.6,1004.2,0.0,166,21.8,21.4
279,2019-06-26 16:00,19.6,2.2,0.7,140,99,19.4,1003.2,0.0,397,23.1,22.5
279,2019-06-26 17:00,20.5,0.3,0.5,140,99,20.3,1002.4,0.0,517,24.7,23.8
279,2019-06-26 18:00,20.6,0.2,0.7,110,99,20.4,1001.7,0.0,471,23.2,24.0
279,2019-06-26 19:00,20.4,0.4,0.8,270,99,20.2,1001.7,0.0,220,22.6,23.7
279,2019-06-26 20:00,20.3,2.1,0.2,0,99,20.1,1001.4,0.0,173,22.2,23.5
279,2019-06-26 21:00,20.4,4.8,0.0,0,99,20.2,1001.2,0.0,153,21.9,23.7
279,2019-06-26 22:00,20.7,2.7,0.1,0,99,20.5,1000.8,0.0,236,21.9,24.1
279,2019-06-26 23:00,20.6,6.2,0.4,0,99,20.4,1000.1,0.0,208,21.8,24.0
279,2019-06-27 00:00,20.6,3.5,0.6,290,99,20.4,999.5,0.0,173,21.8,24.0
279,2019-06-27 01:00,20.4,0.7,0.7,320,99,20.2,998.9,0.0,204,21.8,23.7
279,2019-06-27 02:00,20.5,0.9,0.0,0,99,20.3,997.7,0.0,452,21.8,23.8
279,2019-06-27 03:00,20.8,0.1,0.5,290,99,20.6,997.1,0.0,419,21.9,24.3
279,2019-06-27 04:00,20.6,0.1,1.0,320,99,20.4,996.7,0.0,382,21.9,24.0
279,2019-06-27 05:00,20.5,0.5,0.2,0,99,20.3,996.5,0.0,82,21.9,23.8
279,2019-06-27 06:00,20.7,0.5,0.2,0,99,20.5,996.1,0.0,124,22.1,24.1
279,2019-06-27 07:00,20.9,0.8,0.0,0,99,20.7,995.9,0.0,198,22.4,24.4
279,2019-06-27 08:00,21.1,0.6,0.3,0,99,20.9,995.8,0.0,162,23.1,24.7
279,2019-06-27 09:00,21.4,0.4,0.9,320,99,21.2,995.8,0.0,530,24.7,25.2
279,2019-06-27 10:00,22.7,0.0,0.8,320,99,22.5,995.5,0.0,2000,27.5,27.2
279,2019-06-27 11:00,23.3,0.0,0.4,0,99,23.1,995.0,0.0,1993,27.7,28.3
279,2019-06-27 12:00,24.0,0.0,0.1,0,99,23.8,994.8,0.0,1884,27.4,29.5
279,2019-06-27 13:00,25.1,0.0,0.2,0,96,24.4,994.2,0.1,2000,30.9,30.6
279,2019-06-27 14:00,27.5,0.0,0.7,50,86,24.9,994.0,0.2,1927,34.8,31.5
279,2019-06-27 15:00,27.7,0.0,1.0,20,85,24.9,993.7,0.5,2000,33.6,31.5
279,2019-06-27 16:00,27.6,0.0,1.1,320,84,24.6,993.6,0.0,2000,31.2,30.9
279,2019-06-27 17:00,28.2,0.0,1.1,290,79,24.2,993.5,0.4,2000,31.7,30.2
279,2019-06-27 18:00,28.6,0.0,1.1,290,77,24.1,993.7,0.9,2000,30.6,30.0
279,2019-06-27 19:00,26.4,0.0,1.0,250,95,25.5,994.0,0.6,2000,26.8,32.6
279,2019-06-27 20:00,25.2,0.0,0.5,250,99,25.0,994.4,0.0,2000,25.4,31.7
279,2019-06-27 21:00,24.2,0.0,0.2,0,99,24.0,995.0,0.0,1901,24.5,29.8
279,2019-06-27 22:00,23.9,0.0,0.9,250,99,23.7,995.7,0.0,1970,24.2,29.3
279,2019-06-27 23:00,23.5,0.0,0.5,270,99,23.3,996.0,0.0,1598,23.8,28.6
279,2019-06-28 00:00,23.4,0.0,0.4,0,99,23.2,995.7,0.0,1597,23.6,28.4
279,2019-06-28 01:00,23.6,0.0,0.7,250,99,23.4,995.8,0.0,1953,23.5,28.8
279,2019-06-28 02:00,23.5,0.0,0.1,0,99,23.3,996.0,0.0,1654,23.8,28.6
279,2019-06-28 03:00,23.3,0.0,0.2,0,99,23.1,996.4,0.0,1317,23.9,28.3
279,2019-06-28 04:00,23.5,0.0,0.1,0,99,23.3,996.7,0.0,1539,24.1,28.6
279,2019-06-28 05:00,23.5,0.0,0.2,0,99,23.3,997.0,0.0,921,24.0,28.6
279,2019-06-28 06:00,23.1,0.0,0.8,70,99,22.9,996.8,0.0,690,24.0,27.9
279,2019-06-28 07:00,23.6,0.0,0.1,0,99,23.4,997.0,0.0,657,24.8,28.8
279,2019-06-28 08:00,23.6,0.0,1.6,70,99,23.4,997.3,0.0,775,25.5,28.8
279,2019-06-28 09:00,23.6,0.1,1.2,70,99,23.4,997.3,0.0,1075,25.7,28.8
279,2019-06-28 10:00,24.3,0.0,1.5,90,98,23.9,997.1,0.0,1286,27.0,29.7
279,2019-06-28 11:00,24.8,0.0,1.9,110,97,24.2,997.2,0.0,706,28.7,30.2
279,2019-06-28 12:00,24.3,0.0,1.8,90,98,23.9,997.3,0.0,553,27.6,29.7
279,2019-06-28 13:00,27.0,0.0,1.5,70,87,24.6,996.6,0.6,793,34.7,30.9
279,2019-06-28 14:00,28.6,0.0,1.8,90,74,23.5,995.8,0.9,1035,37.3,28.9
279,2019-06-28 15:00,29.2,0.0,2.0,110,67,22.4,995.1,1.0,1298,35.4,27.1
279,2019-06-28 16:00,29.0,0.0,2.3,110,68,22.4,994.7,0.9,1291,33.9,27.1
279,2019-06-28 17:00,29.3,0.0,1.5,140,69,23.0,995.0,0.9,1244,33.2,28.1
279,2019-06-28 18:00,27.6,0.0,2.3,110,78,23.4,994.9,0.8,1297,29.7,28.8
279,2019-06-28 19:00,26.5,0.0,2.4,110,84,23.5,995.4,0.0,1223,26.7,28.9
279,2019-06-28 20:00,25.8,0.0,0.9,50,88,23.6,995.6,0.0,1159,25.2,29.1
279,2019-06-28 21:00,25.5,0.0,0.7,70,89,23.5,995.7,0.0,1172,24.7,28.9
279,2019-06-28 22:00,25.3,0.0,0.7,110,88,23.1,996.2,0.0,1308,24.5,28.3
279,2019-06-28 23:00,24.7,0.0,1.3,90,92,23.3,996.7,0.0,905,24.3,28.6
279,2019-06-29 00:00,24.2,0.0,0.8,140,95,23.3,996.4,0.0,1108,24.1,28.6
279,2019-06-29 01:00,23.8,0.0,0.3,0,97,23.2,996.2,0.0,1076,24.0,28.4
279,2019-06-29 02:00,23.3,0.0,0.6,250,97,22.7,995.7,0.0,965,23.3,27.6
279,2019-06-29 03:00,23.2,0.0,0.5,180,98,22.8,995.3,0.0,951,23.3,27.7
279,2019-06-29 04:00,22.8,0.0,0.6,140,98,22.4,995.1,0.0,667,23.0,27.1
279,2019-06-29 05:00,22.6,0.0,0.5,140,98,22.2,995.1,0.0,655,22.9,26.8
279,2019-06-29 06:00,22.4,0.0,0.7,140,99,22.2,995.4,0.0,609,22.8,26.8
279,2019-06-29 07:00,22.4,0.0,0.7,110,98,22.0,995.2,0.0,560,23.1,26.4
279,2019-06-29 08:00,22.2,0.2,0.4,0,99,22.0,996.1,0.0,373,23.9,26.4
279,2019-06-29 09:00,21.9,0.8,0.8,140,99,21.7,996.0,0.0,287,24.1,26.0
279,2019-06-29 10:00,22.3,0.8,1.2,110,99,22.1,995.4,0.0,303,26.6,26.6
279,2019-06-29 11:00,22.4,0.2,1.1,110,99,22.2,994.9,0.0,382,26.8,26.8
279,2019-06-29 12:00,21.6,0.2,1.4,110,98,21.2,994.1,0.0,749,24.7,25.2
279,2019-06-29 13:00,21.6,1.3,0.9,90,99,21.4,993.6,0.0,399,24.7,25.5
279,2019-06-29 14:00,21.6,1.0,1.4,110,99,21.4,993.0,0.0,805,24.4,25.5
279,2019-06-29 15:00,21.8,0.1,1.7,160,99,21.6,992.5,0.0,890,24.0,25.8
279,2019-06-29 16:00,21.4,1.0,0.5,230,99,21.2,992.0,0.0,444,23.5,25.2
279,2019-06-29 17:00,21.3,1.8,0.8,20,99,21.1,990.6,0.0,290,23.7,25.0
279,2019-06-29 18:00,20.9,14.1,0.0,0,99,20.7,990.4,0.0,98,22.6,24.4
279,2019-06-29 19:00,20.7,4.9,1.0,70,99,20.5,990.2,0.0,237,22.2,24.1
279,2019-06-29 20:00,20.7,5.1,0.4,0,99,20.5,990.2,0.0,216,22.0,24.1
279,2019-06-29 21:00,20.7,2.3,0.3,0,99,20.5,989.9,0.0,980,22.0,24.1
279,2019-06-29 22:00,20.8,1.2,0.6,290,99,20.6,990.2,0.0,256,22.0,24.3
279,2019-06-29 23:00,20.8,0.6,0.8,290,99,20.6,990.8,0.0,1795,22.0,24.3
279,2019-06-30 00:00,20.8,0.0,0.7,320,99,20.6,990.8,0.0,1482,22.0,24.3
279,2019-06-30 01:00,21.0,0.0,0.8,290,99,20.8,990.8,0.0,1862,21.9,24.6
279,2019-06-30 02:00,21.1,0.0,0.8,290,99,20.9,990.9,0.0,1968,21.8,24.7
279,2019-06-30 03:00,21.0,0.0,0.3,0,99,20.8,991.4,0.0,1809,21.6,24.6
279,2019-06-30 04:00,21.2,0.0,0.6,320,99,21.0,991.9,0.0,2000,21.8,24.9
279,2019-06-30 05:00,21.0,0.0,0.1,0,99,20.8,992.7,0.0,2000,21.2,24.6
279,2019-06-30 06:00,21.2,0.0,1.0,270,99,21.0,993.4,0.0,1998,21.7,24.9
279,2019-06-30 07:00,22.4,0.0,0.8,320,99,22.2,994.2,0.1,1901,24.3,26.8
279,2019-06-30 08:00,24.5,0.0,1.0,320,96,23.8,994.6,0.8,1391,25.7,29.5
279,2019-06-30 09:00,25.0,0.0,1.8,290,89,23.0,994.8,0.9,1066,29.1,28.1
279,2019-06-30 10:00,26.3,0.0,2.1,290,78,22.1,995.0,0.8,998,33.3,26.6
279,2019-06-30 11:00,26.7,0.0,1.8,290,77,22.3,995.6,0.9,778,32.9,26.9
279,2019-06-30 12:00,27.0,0.0,1.5,290,74,21.9,995.6,0.4,992,32.7,26.3
279,2019-06-30 13:00,28.1,0.0,1.5,340,69,21.8,995.1,0.2,1153,34.5,26.1
279,2019-06-30 14:00,27.9,0.0,1.1,290,71,22.1,995.2,0.1,1223,33.0,26.6
279,2019-06-30 15:00,29.3,0.0,1.0,340,67,22.5,995.0,0.4,1275,36.3,27.2
279,2019-06-30 16:00,30.0,0.0,1.6,320,64,22.4,995.1,0.9,1334,35.9,27.1
279,2019-06-30 17:00,29.2,0.0,1.6,320,66,22.1,995.3,0.9,1366,33.6,26.6
279,2019-06-30 18:00,28.8,0.0,1.2,290,64,21.3,995.4,1.0,1544,31.4,25.3
279,2019-06-30 19:00,27.6,0.0,1.7,290,71,21.8,996.0,0.7,1341,27.1,26.1
279,2019-06-30 20:00,25.6,0.0,0.6,250,88,23.4,996.5,0.0,1054,25.2,28.8
279,2019-06-30 21:00,24.6,0.0,0.7,250,94,23.5,997.1,0.0,836,24.2,28.9
279,2019-06-30 22:00,23.6,0.0,0.8,270,98,23.2,997.5,0.0,632,23.3,28.4
279,2019-06-30 23:00,23.8,0.0,0.3,0,97,23.2,997.9,0.0,626,23.0,28.4
279,2019-07-01 00:00,23.5,0.0,0.0,0,98,23.1,998.3,0.0,613,22.5,28.3
279,2019-07-01 01:00,22.9,0.0,0.5,250,98,22.5,998.1,0.0,743,22.3,27.2
279,2019-07-01 02:00,22.4,0.0,0.4,0,99,22.2,997.9,0.0,635,22.2,26.8
279,2019-07-01 03:00,21.9,0.0,0.2,0,99,21.7,997.9,0.0,589,21.8,26.0
279,2019-07-01 04:00,21.6,0.0,0.7,270,99,21.4,997.9,0.0,587,21.8,25.5
279,2019-07-01 05:00,21.3,0.0,0.1,0,99,21.1,998.2,0.0,548,21.2,25.0
279,2019-07-01 06:00,21.6,0.0,0.2,0,99,21.4,998.9,0.0,585,21.7,25.5
279,2019-07-01 07:00,22.9,0.0,0.2,0,98,22.5,999.3,0.0,737,23.6,27.2
279,2019-07-01 08:00,24.4,0.0,0.2,0,94,23.3,999.3,0.1,678,26.4,28.6
279,2019-07-01 09:00,24.2,0.0,0.9,290,90,22.4,999.3,0.0,978,24.8,27.1
279,2019-07-01 10:00,24.4,0.0,0.8,270,90,22.6,999.3,0.0,1038,25.9,27.4
279,2019-07-01 11:00,24.6,0.0,0.6,320,89,22.6,999.3,0.0,931,26.8,27.4
279,2019-07-01 12:00,25.3,0.0,0.8,320,85,22.5,1000.2,0.0,1105,27.6,27.2
279,2019-07-01 13:00,26.0,0.0,0.5,270,80,22.2,1000.0,0.0,1312,29.4,26.8
279,2019-07-01 14:00,26.5,0.0,1.1,320,77,22.1,999.8,0.0,1344,30.7,26.6
279,2019-07-01 15:00,26.5,0.0,0.7,320,72,21.0,1000.1,0.0,1524,30.2,24.9
279,2019-07-01 16:00,26.9,0.0,0.9,320,67,20.2,999.8,0.0,1851,30.2,23.7
279,2019-07-01 17:00,26.1,0.0,1.0,290,71,20.4,999.6,0.0,1986,28.2,24.0
279,2019-07-01 18:00,25.9,0.0,1.1,320,74,20.9,999.9,0.2,1940,27.5,24.7
279,2019-07-01 19:00,24.7,0.0,0.8,270,85,22.0,1000.2,0.0,1672,25.2,26.4
279,2019-07-01 20:00,23.3,0.0,0.6,250,94,22.2,1000.4,0.0,1431,23.4,26.8
279,2019-07-01 21:00,22.0,0.0,0.7,250,97,21.4,1000.9,0.0,1302,21.6,25.5
279,2019-07-01 22:00,21.0,0.0,0.0,0,99,20.8,1001.6,0.0,1217,20.7,24.6
279,2019-07-01 23:00,20.2,0.0,0.2,0,99,20.0,1001.9,0.0,1131,20.0,23.4
279,2019-07-02 00:00,19.6,0.0,0.2,0,99,19.4,1002.3,0.0,903,19.5,22.5
279,2019-07-02 01:00,19.2,0.0,0.4,0,99,19.0,1002.3,0.0,760,19.1,22.0
279,2019-07-02 02:00,18.6,0.0,0.5,320,99,18.4,1002.5,0.0,544,18.6,21.2
279,2019-07-02 03:00,18.5,0.0,0.4,0,99,18.3,1002.5,0.0,620,18.3,21.0
