년월일,호기,구분,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018.05.09,1,발전량,1.95,0.081,0.28,0,0.28,0.001,0,0,0,0,0.004,0.019,0.04,0.11,0.182,0.186,0.218,0.273,0.28,0.228,0.186,0.132,0.07,0.021,0.001,0,0,0,0,0
2018.05.10,1,발전량,2.202,0.092,0.3,0,0.3,0.002,0,0,0,0,0.006,0.028,0.086,0.163,0.208,0.23,0.279,0.3,0.282,0.229,0.185,0.123,0.062,0.019,0.002,0,0,0,0,0
2018.05.11,1,발전량,2.113,0.088,0.287,0,0.287,0.001,0,0,0,0,0.004,0.033,0.103,0.17,0.214,0.214,0.276,0.273,0.287,0.207,0.149,0.11,0.048,0.024,0.001,0,0,0,0,0
2018.05.12,1,발전량,0.481,0.02,0.076,0,0.076,0.003,0,0,0,0,0.003,0.015,0.029,0.046,0.049,0.054,0.076,0.049,0.029,0.036,0.033,0.029,0.024,0.009,0,0,0,0,0,0
2018.05.13,1,발전량,1.399,0.058,0.269,0,0.269,0.002,0,0,0,0,0.002,0.011,0.019,0.028,0.05,0.095,0.145,0.265,0.269,0.221,0.14,0.072,0.06,0.019,0.003,0,0,0,0,0
2018.05.14,1,발전량,2.118,0.088,0.281,0,0.281,0.002,0,0,0,0,0.006,0.031,0.096,0.166,0.204,0.223,0.267,0.281,0.268,0.219,0.171,0.108,0.058,0.018,0.002,0,0,0,0,0
2018.05.15,1,발전량,1.842,0.077,0.276,0,0.276,0.002,0,0,0,0,0,0.007,0.026,0.072,0.13,0.184,0.216,0.265,0.276,0.245,0.189,0.1,0.074,0.041,0.015,0.002,0,0,0,0
2018.05.16,1,발전량,0.286,0.012,0.076,0,0.076,0.001,0,0,0,0,0.001,0.005,0.01,0.011,0.017,0.037,0.076,0.042,0.016,0.02,0.019,0.016,0.01,0.006,0,0,0,0,0,0
2018.05.17,1,발전량,0.713,0.03,0.16,0,0.16,0.002,0,0,0,0,0.002,0.011,0.028,0.055,0.075,0.155,0.16,0.098,0.04,0.042,0.021,0.013,0.011,0.002,0,0,0,0,0,0
2018.05.18,1,발전량,1.178,0.049,0.22,0,0.22,0.002,0,0,0,0,0.002,0.013,0.034,0.094,0.105,0.131,0.119,0.22,0.154,0.151,0.107,0.036,0.008,0.004,0,0,0,0,0,0
2018.05.19,1,발전량,1.067,0.044,0.155,0,0.155,0.003,0,0,0,0,0.006,0.025,0.041,0.085,0.075,0.088,0.139,0.155,0.094,0.07,0.093,0.113,0.059,0.021,0.003,0,0,0,0,0
2018.05.20,1,발전량,1.858,0.077,0.263,0,0.263,0.003,0,0,0,0,0.007,0.036,0.125,0.168,0.221,0.203,0.263,0.196,0.222,0.186,0.133,0.052,0.03,0.013,0.003,0,0,0,0,0
2018.05.21,1,발전량,1.451,0.06,0.211,0,0.211,0.003,0,0,0,0,0.003,0.021,0.049,0.074,0.099,0.151,0.187,0.211,0.21,0.129,0.157,0.079,0.059,0.019,0.003,0,0,0,0,0
2018.05.22,1,발전량,1.856,0.077,0.285,0,0.285,0.002,0,0,0,0,0.006,0.036,0.089,0.156,0.224,0.222,0.282,0.285,0.163,0.18,0.114,0.059,0.027,0.011,0.002,0,0,0,0,0
2018.05.23,1,발전량,2.212,0.092,0.32,0,0.32,0.001,0,0,0,0,0.001,0.009,0.034,0.136,0.217,0.264,0.311,0.32,0.287,0.232,0.189,0.123,0.064,0.02,0.005,0,0,0,0,0
2018.05.24,1,발전량,2.278,0.095,0.295,0,0.295,0.004,0,0,0,0,0.007,0.035,0.115,0.185,0.231,0.249,0.289,0.295,0.271,0.222,0.171,0.115,0.068,0.021,0.004,0,0,0,0,0
2018.05.25,1,발전량,1.781,0.074,0.24,0,0.24,0.003,0,0,0,0,0.007,0.036,0.097,0.159,0.225,0.199,0.24,0.23,0.18,0.149,0.119,0.072,0.044,0.021,0.003,0,0,0,0,0
2018.05.26,1,발전량,2.263,0.094,0.295,0,0.295,0.003,0,0,0,0,0.008,0.034,0.112,0.182,0.227,0.246,0.287,0.295,0.267,0.218,0.181,0.119,0.063,0.021,0.003,0,0,0,0,0
2018.05.27,1,발전량,1.585,0.066,0.206,0,0.206,0.004,0,0,0,0,0.009,0.039,0.085,0.136,0.151,0.177,0.206,0.205,0.174,0.121,0.133,0.075,0.05,0.02,0.004,0,0,0,0,0
2018.05.28,1,발전량,0.756,0.032,0.121,0,0.121,0.003,0,0,0,0,0.005,0.02,0.059,0.089,0.121,0.077,0.053,0.068,0.095,0.064,0.023,0.042,0.023,0.014,0.003,0,0,0,0,0
2018.05.29,1,발전량,1.678,0.07,0.279,0,0.279,0.002,0,0,0,0,0.002,0.024,0.061,0.092,0.156,0.174,0.193,0.279,0.201,0.182,0.151,0.082,0.058,0.02,0.003,0,0,0,0,0
2018.05.30,1,발전량,1.756,0.073,0.25,0,0.25,0.004,0,0,0,0,0.006,0.022,0.06,0.128,0.185,0.228,0.25,0.235,0.173,0.142,0.153,0.1,0.045,0.025,0.004,0,0,0,0,0
2018.05.31,1,발전량,1.799,0.075,0.229,0,0.229,0.006,0,0,0,0,0.009,0.041,0.078,0.102,0.152,0.172,0.217,0.218,0.229,0.201,0.179,0.103,0.065,0.027,0.006,0,0,0,0,0
2018.06.01,1,발전량,2.182,0.091,0.298,0,0.298,0.006,0,0,0,0,0.009,0.034,0.106,0.176,0.222,0.253,0.279,0.298,0.246,0.182,0.174,0.117,0.061,0.019,0.006,0,0,0,0,0
2018.06.02,1,발전량,2.199,0.092,0.293,0,0.293,0.004,0,0,0,0,0.007,0.036,0.102,0.179,0.217,0.252,0.273,0.293,0.251,0.213,0.171,0.114,0.063,0.024,0.004,0,0,0,0,0
2018.06.03,1,발전량,1.977,0.082,0.273,0,0.273,0.003,0,0,0,0,0.009,0.042,0.071,0.078,0.203,0.247,0.242,0.273,0.244,0.2,0.168,0.117,0.059,0.021,0.003,0,0,0,0,0
2018.06.04,1,발전량,1.963,0.082,0.27,0,0.27,0.004,0,0,0,0,0.01,0.024,0.069,0.139,0.184,0.224,0.224,0.27,0.261,0.215,0.172,0.097,0.05,0.02,0.004,0,0,0,0,0
2018.06.05,1,발전량,0.907,0.038,0.118,0,0.118,0.002,0,0,0,0,0.002,0.014,0.02,0.036,0.053,0.063,0.076,0.106,0.118,0.109,0.115,0.106,0.061,0.025,0.003,0,0,0,0,0
2018.06.06,1,발전량,1.922,0.08,0.279,0,0.279,0.005,0,0,0,0,0.006,0.026,0.047,0.147,0.112,0.21,0.267,0.279,0.227,0.213,0.174,0.121,0.062,0.026,0.005,0,0,0,0,0
2018.06.07,1,발전량,2.124,0.089,0.284,0,0.284,0.006,0,0,0,0,0.008,0.035,0.087,0.159,0.204,0.243,0.268,0.284,0.246,0.214,0.168,0.115,0.064,0.023,0.006,0,0,0,0,0
2018.06.08,1,발전량,1.68,0.07,0.232,0,0.232,0.005,0,0,0,0,0.01,0.037,0.099,0.124,0.164,0.207,0.232,0.212,0.152,0.16,0.15,0.058,0.043,0.027,0.005,0,0,0,0,0
2018.06.09,1,발전량,1.367,0.057,0.175,0,0.175,0.004,0,0,0,0,0.004,0.027,0.08,0.149,0.175,0.171,0.166,0.085,0.11,0.112,0.109,0.093,0.057,0.024,0.005,0,0,0,0,0
2018.06.10,1,발전량,0.955,0.04,0.147,0,0.147,0.003,0,0,0,0,0.003,0.011,0.024,0.066,0.096,0.099,0.147,0.13,0.09,0.103,0.084,0.042,0.047,0.013,0,0,0,0,0,0
2018.06.11,1,발전량,0.77,0.032,0.135,0,0.135,0.001,0,0,0,0,0.003,0.006,0.013,0.019,0.03,0.092,0.116,0.135,0.069,0.099,0.102,0.058,0.021,0.006,0.001,0,0,0,0,0
2018.06.12,1,발전량,0.755,0.031,0.134,0,0.134,0.003,0,0,0,0,0.003,0.006,0.017,0.023,0.038,0.048,0.077,0.079,0.107,0.134,0.089,0.074,0.044,0.013,0.003,0,0,0,0,0
2018.06.13,1,발전량,1.173,0.049,0.192,0,0.192,0.005,0,0,0,0,0.008,0.022,0.03,0.041,0.061,0.095,0.192,0.134,0.171,0.101,0.124,0.112,0.05,0.027,0.005,0,0,0,0,0
2018.06.14,1,발전량,1.873,0.078,0.234,0,0.234,0.006,0,0,0,0,0.006,0.04,0.079,0.124,0.13,0.2,0.22,0.229,0.234,0.218,0.177,0.121,0.065,0.023,0.007,0,0,0,0,0
2018.06.15,1,발전량,1.773,0.074,0.262,0,0.262,0.007,0,0,0,0,0.008,0.033,0.076,0.118,0.127,0.19,0.262,0.227,0.239,0.181,0.114,0.111,0.055,0.025,0.007,0,0,0,0,0
2018.06.16,1,발전량,1.992,0.083,0.311,0,0.311,0.006,0,0,0,0,0.008,0.024,0.054,0.1,0.119,0.189,0.287,0.311,0.273,0.228,0.179,0.125,0.067,0.022,0.006,0,0,0,0,0
2018.06.17,1,발전량,1.779,0.074,0.258,0,0.258,0.003,0,0,0,0,0.011,0.04,0.098,0.18,0.21,0.258,0.182,0.174,0.231,0.112,0.098,0.1,0.06,0.022,0.003,0,0,0,0,0
2018.06.18,1,발전량,1.786,0.074,0.28,0,0.28,0.006,0,0,0,0,0.007,0.033,0.078,0.079,0.196,0.245,0.28,0.143,0.104,0.226,0.181,0.126,0.049,0.033,0.006,0,0,0,0,0
2018.06.19,1,발전량,0.886,0.037,0.151,0,0.151,0.003,0,0,0,0,0.006,0.019,0.041,0.067,0.075,0.098,0.088,0.084,0.144,0.151,0.054,0.031,0.017,0.008,0.003,0,0,0,0,0
2018.06.20,1,발전량,2.068,0.086,0.291,0,0.291,0.004,0,0,0,0,0.008,0.035,0.105,0.182,0.208,0.265,0.244,0.291,0.259,0.18,0.115,0.103,0.05,0.019,0.004,0,0,0,0,0
2018.06.21,1,발전량,2.257,0.094,0.309,0,0.309,0.007,0,0,0,0,0.008,0.021,0.086,0.182,0.224,0.269,0.287,0.309,0.263,0.219,0.177,0.119,0.064,0.022,0.007,0,0,0,0,0
2018.06.22,1,발전량,1.803,0.075,0.282,0,0.282,0.002,0,0,0,0,0.006,0.03,0.079,0.106,0.161,0.197,0.251,0.282,0.239,0.197,0.126,0.079,0.033,0.015,0.002,0,0,0,0,0
2018.06.23,1,발전량,1.362,0.057,0.254,0,0.254,0.003,0,0,0,0,0.003,0.015,0.032,0.045,0.074,0.088,0.085,0.153,0.254,0.223,0.173,0.119,0.066,0.025,0.007,0,0,0,0,0
2018.06.24,1,발전량,2.134,0.089,0.289,0,0.289,0.006,0,0,0,0,0.006,0.034,0.093,0.165,0.209,0.249,0.265,0.289,0.249,0.213,0.156,0.113,0.06,0.027,0.006,0,0,0,0,0
2018.06.25,1,발전량,1.879,0.078,0.256,0,0.256,0.006,0,0,0,0,0.006,0.032,0.085,0.152,0.151,0.204,0.256,0.244,0.215,0.201,0.143,0.085,0.065,0.034,0.006,0,0,0,0,0
2018.06.26,1,발전량,0.491,0.02,0.121,0,0.121,0.002,0,0,0,0,0.002,0.01,0.01,0.017,0.02,0.025,0.062,0.121,0.091,0.069,0.028,0.017,0.011,0.006,0.002,0,0,0,0,0
2018.06.27,1,발전량,1.141,0.048,0.259,0,0.259,0.003,0,0,0,0,0,0.003,0.016,0.02,0.031,0.043,0.042,0.186,0.259,0.212,0.123,0.125,0.05,0.026,0.005,0,0,0,0,0
2018.06.28,1,발전량,0.392,0.016,0.088,0,0.088,0.004,0,0,0,0,0,0.005,0.004,0.006,0.015,0.035,0.026,0.019,0.03,0.073,0.088,0.046,0.022,0.019,0.004,0,0,0,0,0
2018.06.29,1,발전량,1.276,0.053,0.207,0,0.207,0.001,0,0,0,0,0.001,0.012,0.054,0.07,0.07,0.114,0.101,0.185,0.122,0.207,0.16,0.097,0.047,0.03,0.006,0,0,0,0,0
2018.06.30,1,발전량,0.236,0.01,0.027,0,0.027,0.003,0,0,0,0,0.004,0.01,0.012,0.015,0.027,0.021,0.015,0.017,0.025,0.02,0.019,0.02,0.018,0.01,0.003,0,0,0,0,0
2018.07.01,1,발전량,1.046,0.044,0.199,0,0.199,0.002,0,0,0,0,0.002,0.004,0.007,0.02,0.046,0.092,0.12,0.199,0.18,0.129,0.118,0.06,0.039,0.025,0.005,0,0,0,0,0
2018.07.02,1,발전량,0.844,0.035,0.132,0,0.132,0.003,0,0,0,0,0,0,0.01,0.055,0.08,0.132,0.13,0.107,0.101,0.059,0.049,0.057,0.04,0.021,0.003,0,0,0,0,0
2018.07.03,1,발전량,0.497,0.021,0.059,0,0.059,0.003,0,0,0,0,0.003,0.01,0.04,0.038,0.039,0.049,0.05,0.059,0.047,0.031,0.033,0.039,0.034,0.022,0.003,0,0,0,0,0
2018.07.04,1,발전량,1.868,0.078,0.246,0,0.246,0.004,0,0,0,0,0.004,0.027,0.101,0.171,0.226,0.246,0.215,0.237,0.217,0.164,0.11,0.081,0.04,0.025,0.004,0,0,0,0,0
2018.07.05,1,발전량,0.546,0.023,0.137,0,0.137,0.001,0,0,0,0,0.001,0.006,0.009,0.011,0.01,0.014,0.011,0.047,0.103,0.137,0.096,0.068,0.02,0.01,0.003,0,0,0,0,0
2018.07.06,1,발전량,0.367,0.015,0.056,0,0.056,0.003,0,0,0,0,0.003,0.006,0.016,0.018,0.027,0.028,0.035,0.04,0.02,0.024,0.041,0.056,0.035,0.014,0.004,0,0,0,0,0
2018.07.07,1,발전량,1.536,0.064,0.223,0,0.223,0.005,0,0,0,0,0.005,0.028,0.068,0.083,0.146,0.213,0.201,0.181,0.223,0.161,0.103,0.068,0.032,0.019,0.005,0,0,0,0,0
2018.07.08,1,발전량,1.099,0.046,0.186,0,0.186,0.002,0,0,0,0,0.005,0.025,0.057,0.115,0.186,0.129,0.1,0.147,0.144,0.077,0.036,0.035,0.03,0.011,0.002,0,0,0,0,0
2018.07.09,1,발전량,0.327,0.014,0.053,0,0.053,0.004,0,0,0,0,0.004,0.01,0.016,0.026,0.028,0.043,0.053,0.048,0.024,0.026,0.019,0.014,0.011,0.005,0,0,0,0,0,0
2018.07.10,1,발전량,1.145,0.048,0.239,0,0.239,0.004,0,0,0,0,0.004,0.014,0.029,0.039,0.073,0.129,0.145,0.239,0.154,0.106,0.065,0.059,0.047,0.032,0.01,0,0,0,0,0
2018.07.11,1,발전량,2.071,0.086,0.29,0,0.29,0.003,0,0,0,0,0.003,0.029,0.071,0.103,0.187,0.24,0.263,0.29,0.274,0.221,0.176,0.117,0.069,0.024,0.004,0,0,0,0,0
2018.07.12,1,발전량,1.873,0.078,0.265,0,0.265,0.003,0,0,0,0,0.006,0.016,0.071,0.161,0.154,0.167,0.214,0.265,0.228,0.215,0.166,0.116,0.068,0.023,0.003,0,0,0,0,0
2018.07.13,1,발전량,1.819,0.076,0.289,0,0.289,0.004,0,0,0,0,0.004,0.015,0.031,0.058,0.162,0.232,0.262,0.289,0.229,0.2,0.138,0.105,0.066,0.023,0.005,0,0,0,0,0
2018.07.14,1,발전량,1.917,0.08,0.256,0,0.256,0.004,0,0,0,0,0.005,0.022,0.07,0.155,0.212,0.237,0.249,0.256,0.215,0.141,0.146,0.117,0.065,0.023,0.004,0,0,0,0,0
2018.07.15,1,발전량,2.082,0.087,0.276,0,0.276,0.006,0,0,0,0,0.006,0.027,0.09,0.157,0.207,0.188,0.258,0.276,0.26,0.217,0.181,0.12,0.067,0.022,0.006,0,0,0,0,0
2018.07.16,1,발전량,2.097,0.087,0.279,0,0.279,0.003,0,0,0,0,0.003,0.026,0.085,0.151,0.201,0.224,0.263,0.279,0.26,0.211,0.179,0.12,0.066,0.023,0.006,0,0,0,0,0
2018.07.17,1,발전량,1.967,0.082,1.967,0,1.967,1.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967,0,0,0,0,0,0,0,0,0
2018.07.18,1,발전량,1.886,0.079,0.235,0,0.235,0.003,0,0,0,0,0.005,0.027,0.075,0.138,0.191,0.221,0.191,0.235,0.229,0.204,0.164,0.114,0.065,0.024,0.003,0,0,0,0,0
2018.07.19,1,발전량,1.778,0.074,0.239,0,0.239,0.005,0,0,0,0,0.006,0.025,0.079,0.144,0.197,0.18,0.125,0.188,0.239,0.213,0.175,0.116,0.063,0.023,0.005,0,0,0,0,0
2018.07.20,1,발전량,1.98,0.083,0.263,0,0.263,0.004,0,0,0,0,0.004,0.025,0.076,0.138,0.19,0.214,0.254,0.263,0.245,0.2,0.168,0.112,0.062,0.025,0.004,0,0,0,0,0
2018.07.21,1,발전량,1.863,0.078,0.272,0,0.272,0.005,0,0,0,0,0.006,0.024,0.076,0.139,0.162,0.22,0.272,0.239,0.188,0.155,0.174,0.121,0.064,0.018,0.005,0,0,0,0,0
2018.07.22,1,발전량,1.501,0.063,0.221,0,0.221,0.003,0,0,0,0,0.003,0.027,0.061,0.079,0.129,0.221,0.172,0.176,0.212,0.122,0.136,0.102,0.038,0.019,0.004,0,0,0,0,0
2018.07.23,1,발전량,1.965,0.082,0.278,0,0.278,0.004,0,0,0,0,0.004,0.024,0.074,0.114,0.129,0.222,0.247,0.278,0.266,0.215,0.18,0.118,0.065,0.023,0.006,0,0,0,0,0
2018.07.24,1,발전량,2.072,0.086,0.276,0,0.276,0.002,0,0,0,0,0.002,0.023,0.079,0.151,0.195,0.222,0.259,0.276,0.263,0.216,0.178,0.121,0.063,0.019,0.005,0,0,0,0,0
2018.07.25,1,발전량,1.868,0.078,0.244,0,0.244,0.003,0,0,0,0,0.003,0.024,0.084,0.149,0.18,0.147,0.232,0.244,0.217,0.212,0.172,0.117,0.061,0.021,0.005,0,0,0,0,0
2018.07.26,1,발전량,1.829,0.076,0.252,0,0.252,0.002,0,0,0,0,0.002,0.027,0.072,0.141,0.187,0.216,0.209,0.252,0.159,0.168,0.182,0.127,0.056,0.026,0.005,0,0,0,0,0
2018.07.27,1,발전량,1.62,0.068,0.238,0,0.238,0.003,0,0,0,0,0.003,0.019,0.059,0.124,0.17,0.204,0.223,0.238,0.211,0.121,0.075,0.115,0.043,0.012,0.003,0,0,0,0,0
2018.07.28,1,발전량,1.363,0.057,0.222,0,0.222,0.001,0,0,0,0,0.002,0.02,0.037,0.094,0.082,0.159,0.222,0.185,0.172,0.183,0.104,0.063,0.02,0.019,0.001,0,0,0,0,0
2018.07.29,1,발전량,1.78,0.074,0.233,0,0.233,0.002,0,0,0,0,0.002,0.022,0.078,0.153,0.167,0.18,0.184,0.233,0.229,0.178,0.14,0.125,0.062,0.025,0.002,0,0,0,0,0
2018.07.30,1,발전량,1.617,0.067,0.256,0,0.256,0.005,0,0,0,0,0,0.013,0.076,0.144,0.196,0.222,0.256,0.238,0.152,0.105,0.121,0.031,0.034,0.024,0.005,0,0,0,0,0
2018.07.31,1,발전량,1.79,0.075,0.233,0,0.233,0.001,0,0,0,0,0.001,0.022,0.086,0.161,0.194,0.206,0.224,0.233,0.182,0.163,0.128,0.106,0.062,0.016,0.006,0,0,0,0,0
2018.08.01,1,발전량,1.935,0.081,0.253,0,0.253,0.001,0,0,0,0,0.001,0.019,0.086,0.16,0.191,0.212,0.251,0.239,0.253,0.193,0.122,0.127,0.06,0.017,0.004,0,0,0,0,0
2018.08.02,1,발전량,1.889,0.079,0.242,0,0.242,0.002,0,0,0,0,0.002,0.02,0.083,0.157,0.176,0.207,0.242,0.219,0.183,0.21,0.174,0.13,0.062,0.02,0.004,0,0,0,0,0
2018.08.03,1,발전량,1.635,0.068,0.202,0,0.202,0.001,0,0,0,0,0.001,0.019,0.071,0.151,0.182,0.202,0.201,0.148,0.077,0.19,0.19,0.115,0.062,0.021,0.005,0,0,0,0,0
2018.08.04,1,발전량,1.902,0.079,0.275,0,0.275,0.003,0,0,0,0,0,0.022,0.065,0.126,0.139,0.198,0.229,0.275,0.248,0.226,0.171,0.117,0.062,0.021,0.003,0,0,0,0,0
2018.08.05,1,발전량,1.903,0.079,0.293,0,0.293,0.002,0,0,0,0,0.002,0.019,0.077,0.152,0.185,0.205,0.199,0.293,0.239,0.158,0.154,0.131,0.066,0.021,0.002,0,0,0,0,0
2018.08.06,1,발전량,1.716,0.072,0.28,0,0.28,0.002,0,0,0,0,0.002,0.014,0.026,0.099,0.182,0.171,0.196,0.28,0.183,0.229,0.137,0.118,0.062,0.015,0.002,0,0,0,0,0
2018.08.07,1,발전량,1.176,0.049,0.204,0,0.204,0.001,0,0,0,0,0.001,0.006,0.018,0.021,0.079,0.131,0.204,0.158,0.184,0.16,0.118,0.061,0.029,0.005,0.001,0,0,0,0,0
2018.08.08,1,발전량,1.481,0.062,0.27,0,0.27,0.001,0,0,0,0,0.002,0.014,0.031,0.076,0.162,0.188,0.237,0.27,0.254,0.164,0.055,0.009,0.011,0.007,0.001,0,0,0,0,0
2018.08.09,1,발전량,1.369,0.057,0.247,0,0.247,0.002,0,0,0,0,0.002,0.014,0.035,0.052,0.062,0.119,0.205,0.247,0.241,0.185,0.088,0.055,0.038,0.023,0.003,0,0,0,0,0
2018.08.10,1,발전량,0.861,0.036,0.223,0,0.223,0.001,0,0,0,0,0.001,0.009,0.033,0.048,0.052,0.116,0.107,0.223,0.142,0.064,0.024,0.012,0.019,0.011,0,0,0,0,0,0
2018.08.11,1,발전량,0.842,0.035,0.156,0,0.156,0.001,0,0,0,0,0.001,0.013,0.043,0.059,0.083,0.156,0.075,0.075,0.108,0.092,0.067,0.029,0.032,0.007,0.002,0,0,0,0,0
2018.08.12,1,발전량,1.303,0.054,0.193,0,0.193,0.001,0,0,0,0,0.001,0.013,0.012,0.082,0.105,0.164,0.1,0.193,0.191,0.149,0.127,0.088,0.06,0.017,0.001,0,0,0,0,0
2018.08.13,1,발전량,1.748,0.073,0.243,0,0.243,0.001,0,0,0,0,0.002,0.016,0.074,0.143,0.174,0.159,0.212,0.243,0.219,0.19,0.168,0.082,0.054,0.011,0.001,0,0,0,0,0
2018.08.14,1,발전량,1.744,0.073,0.227,0,0.227,0.002,0,0,0,0,0,0.027,0.083,0.135,0.151,0.171,0.227,0.197,0.166,0.201,0.167,0.124,0.071,0.022,0.002,0,0,0,0,0
2018.08.15,1,발전량,1.31,0.055,0.25,0,0.25,0.001,0,0,0,0,0.001,0.017,0.078,0.148,0.162,0.181,0.25,0.238,0.061,0.041,0.035,0.044,0.037,0.017,0,0,0,0,0,0
2018.08.16,1,발전량,0.833,0.035,0.162,0,0.162,0.001,0,0,0,0,0.001,0.018,0.036,0.06,0.064,0.128,0.127,0.162,0.034,0.046,0.065,0.07,0.016,0.006,0,0,0,0,0,0
2018.08.17,1,발전량,1.489,0.062,0.233,0,0.233,0.002,0,0,0,0,0.002,0.026,0.093,0.138,0.101,0.152,0.198,0.233,0.176,0.185,0.081,0.058,0.034,0.012,0,0,0,0,0,0
2018.08.18,1,발전량,1.652,0.069,0.221,0,0.221,0.003,0,0,0,0,0.003,0.018,0.086,0.153,0.177,0.185,0.197,0.221,0.159,0.149,0.137,0.112,0.039,0.016,0,0,0,0,0,0
2018.08.19,1,발전량,1.878,0.078,0.267,0,0.267,0.001,0,0,0,0,0.001,0.018,0.082,0.15,0.156,0.164,0.236,0.267,0.237,0.23,0.149,0.116,0.055,0.017,0,0,0,0,0,0
2018.08.20,1,발전량,1.59,0.066,0.218,0,0.218,0.001,0,0,0,0,0.001,0.017,0.076,0.141,0.158,0.177,0.218,0.153,0.189,0.122,0.143,0.119,0.059,0.015,0.002,0,0,0,0,0
2018.08.21,1,발전량,1.983,0.083,0.279,0,0.279,0.001,0,0,0,0,0.001,0.022,0.073,0.146,0.161,0.174,0.232,0.279,0.274,0.239,0.182,0.128,0.058,0.014,0,0,0,0,0,0
2018.08.22,1,발전량,1.537,0.064,0.222,0,0.222,0.001,0,0,0,0,0.003,0.013,0.044,0.092,0.12,0.183,0.196,0.157,0.222,0.21,0.14,0.102,0.044,0.01,0.001,0,0,0,0,0
2018.08.23,1,발전량,0.649,0.027,0.098,0,0.098,0.003,0,0,0,0,0,0.007,0.03,0.061,0.086,0.058,0.087,0.09,0.098,0.071,0.037,0.014,0.007,0.003,0,0,0,0,0,0
2018.08.24,1,발전량,1.219,0.051,0.184,0,0.184,0.001,0,0,0,0,0,0.008,0.035,0.049,0.071,0.12,0.135,0.122,0.114,0.184,0.176,0.132,0.057,0.015,0.001,0,0,0,0,0
2018.08.25,1,발전량,0.803,0.033,0.127,0,0.127,0.011,0,0,0,0,0,0.015,0.058,0.067,0.078,0.127,0.093,0.052,0.05,0.067,0.084,0.072,0.029,0.011,0,0,0,0,0,0
2018.08.26,1,발전량,0.226,0.009,0.036,0,0.036,0.003,0,0,0,0,0,0,0.003,0.007,0.018,0.021,0.023,0.023,0.036,0.017,0.022,0.033,0.016,0.007,0,0,0,0,0,0
2018.08.27,1,발전량,0.369,0.015,0.077,0,0.077,0.003,0,0,0,0,0,0.014,0.046,0.073,0.034,0.014,0.019,0.044,0.077,0.024,0.006,0.005,0.01,0.003,0,0,0,0,0,0
2018.08.28,1,발전량,1.704,0.071,0.264,0,0.264,0.001,0,0,0,0,0.001,0.009,0.034,0.082,0.137,0.162,0.226,0.264,0.23,0.214,0.164,0.114,0.054,0.012,0.001,0,0,0,0,0
2018.08.29,1,발전량,1.809,0.075,0.263,0,0.263,0.01,0,0,0,0,0,0.018,0.064,0.132,0.136,0.137,0.207,0.263,0.259,0.206,0.184,0.124,0.069,0.01,0,0,0,0,0,0
2018.08.30,1,발전량,1.031,0.043,0.186,0,0.186,0.009,0,0,0,0,0,0.013,0.084,0.113,0.14,0.146,0.186,0.08,0.075,0.022,0.07,0.071,0.022,0.009,0,0,0,0,0,0
2018.08.31,1,발전량,0.4,0.017,0.083,0,0.083,0.006,0,0,0,0,0,0.007,0.017,0.021,0.022,0.007,0.014,0.02,0.041,0.083,0.077,0.059,0.026,0.006,0,0,0,0,0,0
2018.09.01,1,발전량,0.672,0.028,0.175,0,0.175,0.002,0,0,0,0,0,0.003,0.002,0.014,0.016,0.024,0.071,0.088,0.117,0.175,0.08,0.045,0.03,0.007,0,0,0,0,0,0
2018.09.02,1,발전량,0.612,0.026,0.095,0,0.095,0.003,0,0,0,0,0,0.007,0.025,0.044,0.089,0.095,0.068,0.071,0.076,0.062,0.039,0.023,0.01,0.003,0,0,0,0,0,0
2018.09.03,1,발전량,0.439,0.018,0.059,0,0.059,0.004,0,0,0,0,0,0.005,0.014,0.034,0.049,0.059,0.021,0.028,0.046,0.043,0.058,0.038,0.04,0.004,0,0,0,0,0,0
2018.09.04,1,발전량,1.686,0.07,0.273,0,0.273,0.006,0,0,0,0,0,0.006,0.019,0.055,0.111,0.144,0.223,0.265,0.273,0.219,0.184,0.122,0.054,0.011,0,0,0,0,0,0
2018.09.05,1,발전량,1.751,0.073,0.276,0,0.276,0.001,0,0,0,0,0.001,0.015,0.079,0.131,0.132,0.142,0.157,0.272,0.276,0.205,0.176,0.114,0.043,0.008,0,0,0,0,0,0
2018.09.06,1,발전량,0.796,0.033,0.127,0,0.127,0.005,0,0,0,0,0,0.012,0.028,0.055,0.093,0.121,0.116,0.127,0.091,0.067,0.04,0.022,0.019,0.005,0,0,0,0,0,0
2018.09.07,1,발전량,0.765,0.032,0.217,0,0.217,0.001,0,0,0,0,0,0.001,0.006,0.021,0.051,0.046,0.112,0.12,0.217,0.105,0.039,0.022,0.021,0.004,0,0,0,0,0,0
2018.09.08,1,발전량,0.748,0.031,0.149,0,0.149,0.009,0,0,0,0,0,0.009,0.033,0.032,0.057,0.09,0.117,0.149,0.081,0.07,0.045,0.03,0.021,0.014,0,0,0,0,0,0
2018.09.09,1,발전량,1.693,0.071,0.276,0,0.276,0.006,0,0,0,0,0,0.006,0.066,0.122,0.127,0.136,0.216,0.276,0.269,0.178,0.138,0.099,0.052,0.008,0,0,0,0,0,0
